Geneid	Genename	length
ENSG00000160883	HK3	18479
ENSG00000087206	UIMC1	101775
ENSG00000113761	ZNF346	45291
ENSG00000160867	FGFR4	11231
ENSG00000165671	NSD1	166442
ENSG00000169228	RAB24	2537
ENSG00000213347	MXD3	10411
ENSG00000169230	PRELID1	3152
ENSG00000169223	LMAN2	20103
ENSG00000169220	RGS14	5284
ENSG00000131183	SLC34A1	9195
ENSG00000196570	PFN3	554
ENSG00000131187	F12	7425
ENSG00000198055	GRK6	16217
ENSG00000131188	PRR7	9474
ENSG00000113758	DBN1	16273
ENSG00000196923	PDLIM7	14205
ENSG00000146094	DOK3	7924
ENSG00000183258	DDX41	5374
ENSG00000146067	FAM193B	34753
ENSG00000184840	TMED9	5041
ENSG00000027847	B4GALT7	4477
ENSG00000170074	FAM153A	69398
ENSG00000175325	PROP1	4009
ENSG00000145911	N4BP3	12551
ENSG00000145916	RMND5B	8321
ENSG00000145912	NHP2	4424
ENSG00000244234	GMCL2	2868
ENSG00000197451	HNRNPAB	6573
ENSG00000175309	PHYKPL	24209
ENSG00000050767	COL23A1	352777
ENSG00000113240	CLK4	24426
ENSG00000285891	AC113348.1	3092
ENSG00000169131	ZNF354A	19149
ENSG00000178338	ZNF354B	25069
ENSG00000198939	ZFP2	37301
ENSG00000178187	ZNF454	25237
ENSG00000113262	GRM6	17881
ENSG00000234284	ZNF879	11262
ENSG00000177932	ZNF354C	23606
ENSG00000087116	ADAMTS2	234610
ENSG00000176783	RUFY1	50321
ENSG00000169045	HNRNPH1	5854
ENSG00000204659	CBY3	2476
ENSG00000127022	CANX	32701
ENSG00000161021	MAML1	44463
ENSG00000213316	LTC4S	2669
ENSG00000161013	MGAT4B	5403
ENSG00000161011	SQSTM1	17175
ENSG00000161010	MRNIP	21534
ENSG00000197226	TBC1D9B	45795
ENSG00000113269	RNF130	160072
ENSG00000146090	RASGEF1C	37547
ENSG00000050748	MAPK9	58942
ENSG00000131459	GFPT2	52640
ENSG00000113300	CNOT6	83844
ENSG00000161055	SCGB3A1	1060
ENSG00000037280	FLT4	48096
ENSG00000174339	OR2Y1	937
ENSG00000131446	MGAT1	30761
ENSG00000196670	ZFP62	13663
ENSG00000113303	BTNL8	51831
ENSG00000168903	BTNL3	17883
ENSG00000165810	BTNL9	21257
ENSG00000185372	OR2V1	7457
ENSG00000182613	OR2V2	11701
ENSG00000146054	TRIM7	4829
ENSG00000146063	TRIM41	8835
ENSG00000204628	RACK1	6988
ENSG00000183718	TRIM52	4754
ENSG00000230178	OR4F3	996
ENSG00000112679	DUSP22	26188
ENSG00000137265	IRF4	19693
ENSG00000112685	EXOC2	207987
ENSG00000188996	HUS1B	1026
ENSG00000164379	FOXQ1	2662
ENSG00000137273	FOXF2	6029
ENSG00000054598	FOXC1	3984
ENSG00000112699	GMDS	307194
ENSG00000145949	MYLK4	87287
ENSG00000124535	WRNIP1	21561
ENSG00000021355	SERPINB1	9533
ENSG00000170542	SERPINB9	16041
ENSG00000124570	SERPINB6	22582
ENSG00000124588	NQO2	19783
ENSG00000137275	RIPK1	51318
ENSG00000137274	BPHL	34338
ENSG00000137267	TUBB2A	3847
ENSG00000137285	TUBB2B	4334
ENSG00000180822	PSMG4	9091
ENSG00000137266	SLC22A23	188062
ENSG00000168994	PXDC1	29096
ENSG00000145945	FAM50B	1936
ENSG00000112739	PRPF4B	43685
ENSG00000145975	FAM217A	18979
ENSG00000198721	ECI2	18076
ENSG00000153046	CDYL	179142
ENSG00000124787	RPP40	9322
ENSG00000219607	PPP1R3G	4148
ENSG00000214113	LYRM4	152533
ENSG00000145982	FARS2	567695
ENSG00000124785	NRN1	6044
ENSG00000124491	F13A1	176580
ENSG00000112799	LY86	66877
ENSG00000124782	RREB1	110461
ENSG00000124783	SSR1	32058
ENSG00000164304	CAGE1	63085
ENSG00000124784	RIOK1	28231
ENSG00000096696	DSP	45045
ENSG00000168566	SNRNP48	21771
ENSG00000153162	BMP6	155631
ENSG00000239264	TXNDC5	29273
ENSG00000188428	BLOC1S5	50824
ENSG00000124802	EEF1E1	23155
ENSG00000124786	SLC35B3	24112
ENSG00000137203	TFAP2A	15716
ENSG00000111846	GCNT2	73561
ENSG00000137434	C6orf52	23377
ENSG00000111845	PAK1IP1	14812
ENSG00000111843	TMEM14C	8206
ENSG00000137210	TMEM14B	104996
ENSG00000111837	MAK	75774
ENSG00000124827	GCM2	8820
ENSG00000153157	SYCP2L	87365
ENSG00000197977	ELOVL2	63548
ENSG00000224531	SMIM13	44901
ENSG00000244476	ERVFRD-1	9238
ENSG00000111859	NEDD9	199010
ENSG00000205269	TMEM170B	45777
ENSG00000111863	ADTRP	23041
ENSG00000095951	HIVEP1	152689
ENSG00000078401	EDN1	6835
ENSG00000112137	PHACTR1	558464
ENSG00000145979	TBC1D7	9839
ENSG00000145990	GFOD1	129772
ENSG00000124523	SIRT5	40580
ENSG00000225921	NOL7	6379
ENSG00000010017	RANBP9	90339
ENSG00000050393	MCUR1	28013
ENSG00000180537	RNF182	55360
ENSG00000112149	CD83	19136
ENSG00000008083	JARID2	275975
ENSG00000047579	DTNBP1	139414
ENSG00000007944	MYLIP	19164
ENSG00000137198	GMPR	56964
ENSG00000124788	ATXN1	462346
ENSG00000230873	STMND1	3436
ENSG00000112183	RBM24	12512
ENSG00000112186	CAP2	164187
ENSG00000137414	FAM8A1	11415
ENSG00000124789	NUP153	91801
ENSG00000137177	KIF13A	228282
ENSG00000187566	NHLRC1	2239
ENSG00000137364	TPMT	26768
ENSG00000165097	KDM1B	68434
ENSG00000124795	DEK	21935
ENSG00000137393	RNF144B	81522
ENSG00000172201	ID4	4829
ENSG00000172197	MBOAT1	112787
ENSG00000112242	E2F3	91837
ENSG00000145996	CDKAL1	697949
ENSG00000124766	SOX4	4870
ENSG00000172179	PRL	10259
ENSG00000112273	HDGFL1	2102
ENSG00000152954	NRSN1	21345
ENSG00000146038	DCDC2	186306
ENSG00000146049	KAAG1	1384
ENSG00000124532	MRS2	23288
ENSG00000112293	GPLD1	63748
ENSG00000112294	ALDH5A1	42240
ENSG00000137261	KIAA0319	102053
ENSG00000111802	TDP2	16614
ENSG00000112304	ACOT13	38032
ENSG00000112308	C6orf62	14295
ENSG00000112312	GMNN	11164
ENSG00000260286	ARMH2	1584
ENSG00000111913	RIPOR2	106766
ENSG00000079691	CARMIL1	341158
ENSG00000079689	SCGN	49570
ENSG00000164508	HIST1H2AA	501
ENSG00000146047	HIST1H2BA	570
ENSG00000146039	SLC17A4	26477
ENSG00000124568	SLC17A1	49139
ENSG00000124564	SLC17A3	29389
ENSG00000112337	SLC17A2	17939
ENSG00000112343	TRIM38	28431
ENSG00000124610	HIST1H1A	757
ENSG00000275714	HIST1H3A	509
ENSG00000278637	HIST1H4A	403
ENSG00000278705	HIST1H4B	1333
ENSG00000286522	HIST1H3B	512
ENSG00000278463	HIST1H2AB	528
ENSG00000276410	HIST1H2BB	488
ENSG00000287080	HIST1H3C	487
ENSG00000187837	HIST1H1C	732
ENSG00000010704	HFE	10916
ENSG00000197061	HIST1H4C	406
ENSG00000187475	HIST1H1T	725
ENSG00000180596	HIST1H2BC	9039
ENSG00000180573	HIST1H2AC	14973
ENSG00000168298	HIST1H1E	788
ENSG00000158373	HIST1H2BD	13205
ENSG00000274290	HIST1H2BE	12598
ENSG00000277157	HIST1H4D	404
ENSG00000197409	HIST1H3D	504
ENSG00000196866	HIST1H2AD	511
ENSG00000277224	HIST1H2BF	1197
ENSG00000276966	HIST1H4E	1488
ENSG00000273802	HIST1H2BG	1535
ENSG00000277075	HIST1H2AE	510
ENSG00000274750	HIST1H3E	3276
ENSG00000124575	HIST1H1D	777
ENSG00000274618	HIST1H4F	402
ENSG00000275663	HIST1H4G	387
ENSG00000277775	HIST1H3F	495
ENSG00000275713	HIST1H2BH	2061
ENSG00000273983	HIST1H3G	2412
ENSG00000278588	HIST1H2BI	483
ENSG00000158406	HIST1H4H	8031
ENSG00000186470	BTN3A2	13116
ENSG00000124508	BTN2A2	11768
ENSG00000026950	BTN3A1	12898
ENSG00000111801	BTN3A3	12908
ENSG00000112763	BTN2A1	11678
ENSG00000124557	BTN1A1	10124
ENSG00000182952	HMGN4	8569
ENSG00000146109	ABT1	3788
ENSG00000181315	ZNF322	25361
ENSG00000124635	HIST1H2BJ	6855
ENSG00000196787	HIST1H2AG	2251
ENSG00000276180	HIST1H4I	1295
ENSG00000197903	HIST1H2BK	496
ENSG00000274997	HIST1H2AH	458
ENSG00000112812	PRSS16	3640
ENSG00000158553	POM121L2	3898
ENSG00000124613	ZNF391	15151
ENSG00000096654	ZNF184	22360
ENSG00000185130	HIST1H2BL	489
ENSG00000196747	HIST1H2AI	504
ENSG00000278828	HIST1H3H	1238
ENSG00000276368	HIST1H2AJ	477
ENSG00000273703	HIST1H2BM	469
ENSG00000197238	HIST1H4J	390
ENSG00000273542	HIST1H4K	388
ENSG00000233822	HIST1H2BN	17110
ENSG00000275221	HIST1H2AK	497
ENSG00000276903	HIST1H2AL	483
ENSG00000184357	HIST1H1B	798
ENSG00000275379	HIST1H3I	503
ENSG00000275126	HIST1H4L	388
ENSG00000197153	HIST1H3J	2473
ENSG00000278677	HIST1H2AM	488
ENSG00000274641	HIST1H2BO	468
ENSG00000168131	OR2B2	1213
ENSG00000124657	OR2B6	943
ENSG00000197279	ZNF165	8997
ENSG00000196812	ZSCAN16	5475
ENSG00000198315	ZKSCAN8	17579
ENSG00000137185	ZSCAN9	8173
ENSG00000187626	ZKSCAN4	10574
ENSG00000189134	NKAPL	1663
ENSG00000197062	ZSCAN26	10867
ENSG00000137338	PGBD1	20979
ENSG00000235109	ZSCAN31	31533
ENSG00000189298	ZKSCAN3	19222
ENSG00000158691	ZSCAN12	15011
ENSG00000187987	ZSCAN23	10814
ENSG00000198704	GPX6	12499
ENSG00000224586	GPX5	6628
ENSG00000232040	ZBED9	16765
ENSG00000204713	TRIM27	20913
ENSG00000197935	ZNF311	10533
ENSG00000204704	OR2W1	964
ENSG00000204703	OR2B3	1107
ENSG00000204702	OR2J1	3213
ENSG00000204701	OR2J3	6556
ENSG00000204700	OR2J2	4906
ENSG00000204695	OR14J1	11318
ENSG00000243729	OR5V1	15118
ENSG00000112462	OR12D3	1870
ENSG00000280236	OR12D2	2379
ENSG00000204694	OR11A1	31569
ENSG00000206474	OR10C1	1673
ENSG00000204688	OR2H1	7175
ENSG00000204687	MAS1L	1261
ENSG00000237988	OR2I1P	7316
ENSG00000213886	UBD	4219
ENSG00000204681	GABBR1	30947
ENSG00000204657	OR2H2	5381
ENSG00000204655	MOG	15282
ENSG00000204644	ZFP57	8671
ENSG00000204642	HLA-F	3753
ENSG00000204632	HLA-G	4145
ENSG00000206503	HLA-A	4626
ENSG00000066379	ZNRD1	6012
ENSG00000204619	PPP1R11	2129
ENSG00000204618	RNF39	5501
ENSG00000204616	TRIM31	10195
ENSG00000204614	TRIM40	12590
ENSG00000204613	TRIM10	9270
ENSG00000204610	TRIM15	9485
ENSG00000234127	TRIM26	28953
ENSG00000204599	TRIM39	16472
ENSG00000241370	RPP21	1717
ENSG00000204592	HLA-E	4687
ENSG00000204590	GNL1	15110
ENSG00000204576	PRR3	3694
ENSG00000204574	ABCF1	20100
ENSG00000204569	PPP1R10	16832
ENSG00000204568	MRPS18B	8545
ENSG00000137343	ATAT1	17805
ENSG00000204564	C6orf136	6172
ENSG00000204560	DHX16	19881
ENSG00000146112	PPP1R18	11506
ENSG00000137404	NRM	3375
ENSG00000137337	MDC1	17476
ENSG00000196230	TUBB	3724
ENSG00000137312	FLOT1	14980
ENSG00000137331	IER3	1351
ENSG00000204580	DDR1	19307
ENSG00000213780	GTF2H4	5901
ENSG00000137411	VARS2	12256
ENSG00000196260	SFTA2	24276
ENSG00000168631	MUCL3	19700
ENSG00000204544	MUC21	6187
ENSG00000261272	MUC22	24930
ENSG00000204542	C6orf15	1354
ENSG00000204540	PSORS1C1	4072
ENSG00000204539	CDSN	5361
ENSG00000204538	PSORS1C2	1534
ENSG00000204536	CCHCR1	15352
ENSG00000137310	TCF19	5628
ENSG00000204531	POU5F1	2821
ENSG00000204525	HLA-C	3303
ENSG00000234745	HLA-B	3306
ENSG00000204520	MICA	15531
ENSG00000204516	MICB	12981
ENSG00000204511	MCCD1	1272
ENSG00000198563	DDX39B	9590
ENSG00000213760	ATP6V1G2	2166
ENSG00000204498	NFKBIL1	11223
ENSG00000226979	LTA	2272
ENSG00000232810	TNF	2773
ENSG00000227507	LTB	1784
ENSG00000204482	LST1	2717
ENSG00000204475	NCR3	4092
ENSG00000204472	AIF1	1743
ENSG00000204469	PRRC2A	17058
ENSG00000204463	BAG6	13679
ENSG00000204444	APOM	5668
ENSG00000204439	C6orf47	2482
ENSG00000204438	GPANK1	5056
ENSG00000204435	CSNK2B	3968
ENSG00000240053	LY6G5B	3381
ENSG00000204428	LY6G5C	3409
ENSG00000204427	ABHD16A	16116
ENSG00000204424	LY6G6F	3815
ENSG00000255552	LY6G6E	2296
ENSG00000244355	LY6G6D	2450
ENSG00000204420	MPIG6B	3343
ENSG00000204421	LY6G6C	3033
ENSG00000213722	DDAH2	3581
ENSG00000213719	CLIC1	6739
ENSG00000204410	MSH5	22644
ENSG00000228727	SAPCD1	1857
ENSG00000204396	VWA7	11740
ENSG00000204394	VARS	18236
ENSG00000204392	LSM2	9572
ENSG00000204390	HSPA1L	5666
ENSG00000204389	HSPA1A	2401
ENSG00000204388	HSPA1B	2518
ENSG00000204386	NEU1	5139
ENSG00000204385	SLC44A4	14478
ENSG00000204371	EHMT2	17445
ENSG00000166278	C2	9619
ENSG00000204366	ZBTB12	2475
ENSG00000243649	CFB	5991
ENSG00000204356	NELFE	6693
ENSG00000204351	SKIV2L	10612
ENSG00000204348	DXO	2444
ENSG00000204344	STK19	8871
ENSG00000244731	C4A	20626
ENSG00000224389	C4B	20625
ENSG00000231852	CYP21A2	3279
ENSG00000168477	TNXB	68180
ENSG00000213676	ATF6B	12984
ENSG00000204315	FKBPL	1583
ENSG00000204314	PRRT1	3566
ENSG00000221988	PPT2	10103
ENSG00000241404	EGFL8	3047
ENSG00000204310	AGPAT1	8870
ENSG00000204308	RNF5	2390
ENSG00000204305	AGER	3280
ENSG00000204304	PBX2	5471
ENSG00000213654	GPSM3	2104
ENSG00000204301	NOTCH4	29226
ENSG00000204296	TSBP1	79214
ENSG00000204290	BTNL2	13167
ENSG00000204287	HLA-DRA	5161
ENSG00000198502	HLA-DRB5	12936
ENSG00000196126	HLA-DRB1	11081
ENSG00000196735	HLA-DQA1	9633
ENSG00000179344	HLA-DQB1	7173
ENSG00000237541	HLA-DQA2	5809
ENSG00000232629	HLA-DQB2	7436
ENSG00000241106	HLA-DOB	3943
ENSG00000204267	TAP2	13362
ENSG00000204264	PSMB8	3821
ENSG00000240065	PSMB9	4754
ENSG00000168394	TAP1	8497
ENSG00000242574	HLA-DMB	6357
ENSG00000204257	HLA-DMA	4497
ENSG00000204256	BRD2	12389
ENSG00000204252	HLA-DOA	5411
ENSG00000231389	HLA-DPA1	8610
ENSG00000223865	HLA-DPB1	13708
ENSG00000204248	COL11A2	29775
ENSG00000204231	RXRB	7079
ENSG00000112473	SLC39A7	3572
ENSG00000204228	HSD17B8	2178
ENSG00000204227	RING1	4218
ENSG00000223501	VPS52	21606
ENSG00000231500	RPS18	1191
ENSG00000235863	B3GALT4	1704
ENSG00000227057	WDR46	10133
ENSG00000204220	PFDN6	8628
ENSG00000237441	RGL2	7290
ENSG00000231925	TAPBP	14386
ENSG00000236104	ZBTB22	3328
ENSG00000204209	DAXX	4454
ENSG00000286920	SMIM40	5653
ENSG00000237649	KIFC1	18075
ENSG00000112511	PHF1	5427
ENSG00000112514	CUTA	1549
ENSG00000197283	SYNGAP1	33626
ENSG00000213588	ZBTB9	2970
ENSG00000030110	BAK1	7748
ENSG00000096433	ITPR3	76211
ENSG00000137288	UQCC2	4366
ENSG00000161896	IP6K3	25245
ENSG00000161904	LEMD2	11026
ENSG00000096395	MLN	9332
ENSG00000124493	GRM4	127446
ENSG00000137309	HMGA1	9359
ENSG00000186577	SMIM29	2538
ENSG00000272325	NUDT3	112992
ENSG00000270800	RPS10-NUDT3	141186
ENSG00000124614	RPS10	8615
ENSG00000124507	PACSIN1	69162
ENSG00000124664	SPDEF	18529
ENSG00000196821	ILRUN	109481
ENSG00000124562	SNRPC	16242
ENSG00000065060	UHRF1BP1	85433
ENSG00000064995	TAF11	10567
ENSG00000064999	ANKS1A	202153
ENSG00000124678	TCP11	23335
ENSG00000146197	SCUBE3	39125
ENSG00000065029	ZNF76	37003
ENSG00000023892	DEF6	23955
ENSG00000112033	PPARD	85566
ENSG00000112039	FANCE	14766
ENSG00000198755	RPL10A	2379
ENSG00000007866	TEAD3	23484
ENSG00000112041	TULP1	15024
ENSG00000096060	FKBP5	108387
ENSG00000157343	ARMC12	12049
ENSG00000196748	CLPSL2	2960
ENSG00000204140	CLPSL1	7133
ENSG00000137392	CLPS	2343
ENSG00000197753	LHFPL5	31292
ENSG00000096063	SRPK1	88033
ENSG00000112053	SLC26A8	81069
ENSG00000112062	MAPK14	83527
ENSG00000156711	MAPK13	14010
ENSG00000096070	BRPF3	36048
ENSG00000180316	PNPLA1	43897
ENSG00000189325	BNIP5	21129
ENSG00000010030	ETV7	21607
ENSG00000179165	PXT1	52305
ENSG00000112078	KCTD20	48143
ENSG00000112079	STK38	53589
ENSG00000112081	SRSF3	11240
ENSG00000124762	CDKN1A	8629
ENSG00000255587	RAB44	35360
ENSG00000124772	CPNE5	98671
ENSG00000137168	PPIL1	19976
ENSG00000198663	C6orf89	43014
ENSG00000164530	PI16	16559
ENSG00000137409	MTCH1	18159
ENSG00000146192	FGD2	15046
ENSG00000137193	PIM1	5278
ENSG00000172738	TMEM217	40833
ENSG00000286105	AL353579.1	45458
ENSG00000065491	TBC1D22B	75200
ENSG00000112130	RNF8	40753
ENSG00000137200	CMTR1	48289
ENSG00000198937	CCDC167	16957
ENSG00000112139	MDGA1	67206
ENSG00000156639	ZFAND3	334899
ENSG00000183826	BTBD9	471480
ENSG00000124767	GLO1	27222
ENSG00000124721	DNAH8	315483
ENSG00000112164	GLP1R	42524
ENSG00000112167	SAYSD1	11125
ENSG00000164626	KCNK5	40506
ENSG00000124780	KCNK17	15451
ENSG00000095981	KCNK16	7721
ENSG00000164627	KIF6	395420
ENSG00000146122	DAAM2	18943
ENSG00000124615	MOCS1	23553
ENSG00000156564	LRFN2	195775
ENSG00000124602	UNC5CL	12328
ENSG00000124596	OARD1	7815
ENSG00000112212	TSPO2	1872
ENSG00000124701	APOBEC2	11691
ENSG00000001167	NFYA	29431
ENSG00000161911	TREML1	4997
ENSG00000095970	TREM2	4599
ENSG00000112195	TREML2	11402
ENSG00000188056	TREML4	10535
ENSG00000124731	TREM1	13079
ENSG00000096264	NCR2	15205
ENSG00000137166	FOXP4	56005
ENSG00000112559	MDFI	17228
ENSG00000112561	TFEB	50203
ENSG00000096088	PGC	10688
ENSG00000137218	FRS3	9726
ENSG00000278224	PRICKLE4	6016
ENSG00000214736	TOMM6	2238
ENSG00000164663	USP49	104266
ENSG00000124641	MED20	15590
ENSG00000112578	BYSL	11549
ENSG00000112576	CCND3	115425
ENSG00000137413	TAF8	32750
ENSG00000188112	C6orf132	41503
ENSG00000048545	GUCA1A	3240
ENSG00000287363	AL096814.2	24610
ENSG00000112599	GUCA1B	11674
ENSG00000048544	MRPS10	11056
ENSG00000124496	TRERF1	227122
ENSG00000024048	UBR2	129478
ENSG00000024048	UBR2	129478
ENSG00000112619	PRPH2	26001
ENSG00000124659	TBCC	1607
ENSG00000112624	BICRAL	86535
ENSG00000146223	RPL7L1	10286
ENSG00000221821	C6orf226	558
ENSG00000171611	PTCRA	9848
ENSG00000137161	CNPY3	9816
ENSG00000124713	GNMT	3128
ENSG00000124587	PEX6	15318
ENSG00000112640	PPP2R5D	5390
ENSG00000124733	MEA1	2543
ENSG00000124702	KLHDC3	7197
ENSG00000124541	RRP36	7978
ENSG00000044090	CUL7	15947
ENSG00000137171	KLC4	34312
ENSG00000112651	MRPL2	5407
ENSG00000112655	PTK7	85346
ENSG00000112658	SRF	10239
ENSG00000112659	CUL9	42405
ENSG00000112667	DNPH1	3824
ENSG00000146216	TTBK1	44779
ENSG00000137204	SLC22A7	7280
ENSG00000146215	CRIP3	3356
ENSG00000171467	ZNF318	33579
ENSG00000124574	ABCC10	18676
ENSG00000171462	DLK2	6280
ENSG00000137221	TJAP1	9567
ENSG00000204052	LRRC73	3719
ENSG00000171453	POLR1C	39020
ENSG00000137207	YIPF3	4469
ENSG00000124571	XPO5	53706
ENSG00000170734	POLH	44340
ENSG00000172432	GTPBP2	8772
ENSG00000124688	MAD2L1BP	11381
ENSG00000172426	RSPH9	27555
ENSG00000096080	MRPS18A	16591
ENSG00000112715	VEGFA	13314
ENSG00000180992	MRPL14	14003
ENSG00000137216	TMEM63B	28607
ENSG00000137225	CAPN11	25583
ENSG00000262179	MYMX	1310
ENSG00000112759	SLC29A1	14573
ENSG00000096384	HSP90AB1	6019
ENSG00000157593	SLC35B2	3252
ENSG00000146232	NFKBIE	7624
ENSG00000178233	TMEM151B	8996
ENSG00000146221	TCTE1	18966
ENSG00000124608	AARS2	14618
ENSG00000249481	SPATS1	37531
ENSG00000096401	CDC5L	62721
ENSG00000196284	SUPT3H	551210
ENSG00000124813	RUNX2	128879
ENSG00000112782	CLIC5	181894
ENSG00000001561	ENPP4	16701
ENSG00000112796	ENPP5	11797
ENSG00000172348	RCAN2	270715
ENSG00000146233	CYP39A1	103240
ENSG00000153291	SLC25A27	25217
ENSG00000180113	TDRD6	16436
ENSG00000146070	PLA2G7	31176
ENSG00000230062	ANKRD66	4680
ENSG00000112818	MEP1A	46391
ENSG00000069122	ADGRF5	69418
ENSG00000153292	ADGRF1	42168
ENSG00000146072	TNFRSF21	78375
ENSG00000198087	CD2AP	149476
ENSG00000164393	ADGRF2	41209
ENSG00000153294	ADGRF4	23436
ENSG00000124818	OPN5	39315
ENSG00000244694	PTCHD4	254526
ENSG00000146085	MMUT	32895
ENSG00000031691	CENPQ	29739
ENSG00000203972	GLYATL3	28157
ENSG00000197261	C6orf141	11234
ENSG00000112077	RHAG	31666
ENSG00000124490	CRISP2	21234
ENSG00000096006	CRISP3	17037
ENSG00000170950	PGK2	1627
ENSG00000124812	CRISP1	32280
ENSG00000177684	DEFB114	3917
ENSG00000214642	DEFB113	950
ENSG00000203970	DEFB110	3153
ENSG00000180872	DEFB112	7832
ENSG00000008197	TFAP2D	59509
ENSG00000008196	TFAP2B	28750
ENSG00000170927	PKHD1	472316
ENSG00000112115	IL17A	4265
ENSG00000112116	IL17F	2488
ENSG00000112118	MCM3	20869
ENSG00000170915	PAQR8	45628
ENSG00000096093	EFHC1	76858
ENSG00000065308	TRAM2	79654
ENSG00000096092	TMEM14A	15477
ENSG00000244067	GSTA2	13390
ENSG00000243955	GSTA1	12447
ENSG00000182793	GSTA5	9190
ENSG00000174156	GSTA3	13054
ENSG00000170899	GSTA4	10056
ENSG00000112144	ICK	60493
ENSG00000112146	FBXO9	35471
ENSG00000137270	GCM1	21882
ENSG00000012660	ELOVL5	81783
ENSG00000001084	GCLC	47762
ENSG00000124743	KLHL31	17842
ENSG00000137269	LRRC1	129122
ENSG00000146147	MLIP	199170
ENSG00000137251	TINAG	81703
ENSG00000168143	FAM83B	98330
ENSG00000137252	HCRTR2	176134
ENSG00000187871	GFRAL	75026
ENSG00000146151	HMGCLL1	144814
ENSG00000112175	BMP5	121939
ENSG00000124749	COL21A1	190992
ENSG00000151914	DST	496836
ENSG00000151917	BEND6	55820
ENSG00000168116	KIAA1586	8709
ENSG00000112200	ZNF451	19642
ENSG00000112208	BAG2	17509
ENSG00000112210	RAB23	35317
ENSG00000146143	PRIM2	329222
ENSG00000112232	KHDRBS2	606266
ENSG00000198225	FKBP1C	1580
ENSG00000146166	LGSN	44034
ENSG00000112245	PTP4A1	61633
ENSG00000285976	AL135905.2	11117
ENSG00000118482	PHF3	90211
ENSG00000188107	EYS	1987248
ENSG00000135298	ADGRB3	755282
ENSG00000168216	LMBRD1	123002
ENSG00000082293	COL19A1	345914
ENSG00000112280	COL9A1	57831
ENSG00000082269	FAM135A	147668
ENSG00000154079	SDHAF4	22641
ENSG00000112305	SMAP1	194122
ENSG00000112309	B3GAT2	100383
ENSG00000119900	OGFRL1	20250
ENSG00000079841	RIMS1	516121
ENSG00000185760	KCNQ5	577058
ENSG00000256980	KHDC1L	1954
ENSG00000135314	KHDC1	36006
ENSG00000203909	DPPA5	1215
ENSG00000203908	KHDC3L	1515
ENSG00000203907	OOEP	26540
ENSG00000080007	DDX43	22740
ENSG00000164430	CGAS	28588
ENSG00000135297	MTO1	47501
ENSG00000156508	EEF1A1	32269
ENSG00000119899	SLC17A5	60615
ENSG00000156535	CD109	132533
ENSG00000111799	COL12A1	121729
ENSG00000112695	COX7A2	12650
ENSG00000112695	COX7A2	3366
ENSG00000112697	TMEM30A	31829
ENSG00000118407	FILIP1	201772
ENSG00000112701	SENP6	116403
ENSG00000196586	MYO6	170347
ENSG00000112706	IMPG1	151550
ENSG00000135312	HTR1B	2569
ENSG00000269964	MEI4	276756
ENSG00000146243	IRAK1BP1	35553
ENSG00000146247	PHIP	143837
ENSG00000118418	HMGN3	33491
ENSG00000135338	LCA5	52441
ENSG00000198478	SH3BGRL2	72328
ENSG00000118402	ELOVL4	32741
ENSG00000112742	TTK	38642
ENSG00000083123	BCKDHB	239601
ENSG00000112773	TENT5A	6980
ENSG00000005700	IBTK	77759
ENSG00000146242	TPBG	4213
ENSG00000118420	UBE3D	29799
ENSG00000083097	DOP1A	100807
ENSG00000013375	PGM3	28394
ENSG00000013392	RWDD2A	5580
ENSG00000065833	ME1	220651
ENSG00000146250	PRSS35	13172
ENSG00000065609	SNAP91	156813
ENSG00000203877	RIPPLY2	3925
ENSG00000065615	CYB5R4	107736
ENSG00000135324	MRAP2	57111
ENSG00000135315	CEP162	103395
ENSG00000112837	TBX18	32104
ENSG00000135318	NT5E	46209
ENSG00000135317	SNX14	88349
ENSG00000135316	SYNCRIP	35145
ENSG00000168830	HTR1E	79153
ENSG00000135346	CGA	9316
ENSG00000188994	ZNF292	110380
ENSG00000164411	GJB7	46300
ENSG00000111850	SMIM8	3916
ENSG00000203872	C6orf163	17962
ENSG00000272514	CFAP206	28046
ENSG00000164414	SLC35A1	39364
ENSG00000146282	RARS2	76051
ENSG00000135336	ORC3	77318
ENSG00000135334	AKIRIN2	27375
ENSG00000118434	SPACA1	18999
ENSG00000118432	CNR1	26485
ENSG00000111880	RNGTT	353723
ENSG00000146278	PNRC1	4411
ENSG00000154548	SRSF12	22114
ENSG00000146281	PM20D2	19512
ENSG00000146276	GABRR1	40271
ENSG00000111886	GABRR2	60837
ENSG00000198833	UBE2J1	26099
ENSG00000025039	RRAGD	47659
ENSG00000135299	ANKRD6	200671
ENSG00000083099	LYRM2	6525
ENSG00000112159	MDN1	177298
ENSG00000118412	CASP8AP2	44499
ENSG00000135355	GJA10	1653
ENSG00000112182	BACH2	370317
ENSG00000135341	MAP3K7	73495
ENSG00000135333	EPHA7	179651
ENSG00000172469	MANEA	5964
ENSG00000172461	FUT9	199640
ENSG00000014123	UFL1	33472
ENSG00000112214	FHL5	55500
ENSG00000112218	GPR63	43354
ENSG00000123545	NDUFAF4	8578
ENSG00000186231	KLHL32	216136
ENSG00000146263	MMS22L	141017
ENSG00000184486	POU3F2	4886
ENSG00000112234	FBXL4	79413
ENSG00000146267	FAXC	78508
ENSG00000132423	COQ3	24796
ENSG00000132424	PNISR	27702
ENSG00000123552	USP45	82939
ENSG00000279170	TSTD3	68925
