Geneid	tsid	length	Total_num_exons	Total_exons_len	avg_exon_length	Total_num_introns	Total_introns_len	avg_intron_length	Total_num_utr_5	Total_utr_5_len	avg_utr_5_length	Total_num_utr_3	Total_utr_3_len	avg_utr_3_length
ENSMUSG00000022897	ENSMUST00000119878	125059	12	5771	480.92	11.0	119310.0	10846.36	2.0	603.0	301.5	1.0	2867.0	2867.0
ENSMUSG00000022898	ENSMUST00000023615	29049	8	2555	319.38	7.0	26508.0	3786.86	1.0	437.0	437.0	1.0	1218.0	1218.0
ENSMUSG00000022899	ENSMUST00000023616	34787	22	4016	182.55	21.0	30813.0	1467.29	1.0	171.0	171.0	1.0	1602.0	1602.0
ENSMUSG00000022900	ENSMUST00000023617	32828	8	3050	381.25	7.0	29792.0	4256.0	1.0	183.0	183.0	1.0	1247.0	1247.0
ENSMUSG00000022901	ENSMUST00000089620	62210	8	2547	318.38	7.0	59677.0	8525.29	1.0	117.0	117.0	2.0	1495.0	747.5
ENSMUSG00000022902	ENSMUST00000023619	4467	3	474	158.0	2.0	3997.0	1998.5	1.0	125.0	125.0	1.0	36.0	36.0
ENSMUSG00000022905	ENSMUST00000004054	53818	14	5053	360.93	13.0	48791.0	3753.15	2.0	201.0	100.5	1.0	3224.0	3224.0
ENSMUSG00000022906	ENSMUST00000114878	34137	11	3559	323.55	10.0	30598.0	3059.8	2.0	681.0	340.5	1.0	377.0	377.0
ENSMUSG00000022911	ENSMUST00000089289	53357	10	3538	353.8	9.0	49837.0	5537.44	1.0	298.0	298.0	1.0	1948.0	1948.0
ENSMUSG00000022912	ENSMUST00000023629	75041	15	3318	221.2	14.0	71751.0	5125.07	1.0	123.0	123.0	1.0	1154.0	1154.0
ENSMUSG00000022913	ENSMUST00000023630	11029	7	1051	150.14	6.0	9990.0	1665.0	1.0	71.0	71.0	1.0	105.0	105.0
ENSMUSG00000022914	ENSMUST00000099502	90338	42	8589	204.5	41.0	81831.0	1995.88	1.0	127.0	127.0	1.0	1507.0	1507.0
ENSMUSG00000022931	ENSMUST00000023648	9271	4	385	96.25	3.0	8892.0	2964.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000022935	ENSMUST00000072256	394358	17	3672	216.0	16.0	390718.0	24419.88	1.0	557.0	557.0	1.0	295.0	295.0
ENSMUSG00000022938	ENSMUST00000231641	43737	8	875	109.38	7.0	42876.0	6125.14	5.0	495.0	99.0	1.0	54.0	54.0
ENSMUSG00000022940	ENSMUST00000113917	11528	4	809	202.25	3.0	10725.0	3575.0	1.0	21.0	21.0	1.0	366.0	366.0
ENSMUSG00000022941	ENSMUST00000023660	8517	4	1535	383.75	3.0	6988.0	2329.33	1.0	78.0	78.0	1.0	996.0	996.0
ENSMUSG00000022945	ENSMUST00000023666	22216	14	1936	138.29	13.0	20306.0	1562.0	2.0	107.0	53.5	1.0	99.0	99.0
ENSMUSG00000022946	ENSMUST00000045004	98686	37	7356	198.81	36.0	91402.0	2538.94	2.0	192.0	96.0	1.0	242.0	242.0
ENSMUSG00000022947	ENSMUST00000039620	7777	3	1173	391.0	2.0	6608.0	3304.0	1.0	111.0	111.0	1.0	227.0	227.0
ENSMUSG00000022948	ENSMUST00000233931	20357	12	1838	153.17	11.0	18541.0	1685.55	3.0	419.0	139.67	1.0	91.0	91.0
ENSMUSG00000022949	ENSMUST00000023670	43111	6	3764	627.33	5.0	39357.0	7871.4	1.0	321.0	321.0	1.0	1648.0	1648.0
ENSMUSG00000022951	ENSMUST00000232197	78359	4	1510	377.5	3.0	76855.0	25618.33	2.0	208.0	104.0	1.0	944.0	944.0
ENSMUSG00000022952	ENSMUST00000023673	224685	8	5869	733.62	7.0	218830.0	31261.43	2.0	276.0	138.0	1.0	4190.0	4190.0
ENSMUSG00000022956	ENSMUST00000023677	6475	7	845	120.71	6.0	5642.0	940.33	1.0	133.0	133.0	1.0	65.0	65.0
ENSMUSG00000022957	ENSMUST00000114002	191246	39	14051	360.28	38.0	177271.0	4665.03	2.0	281.0	140.5	1.0	8589.0	8589.0
ENSMUSG00000022960	ENSMUST00000023682	9507	10	2375	237.5	9.0	7150.0	794.44	1.0	59.0	59.0	1.0	625.0	625.0
ENSMUSG00000022961	ENSMUST00000117633	31703	12	8743	728.58	11.0	22982.0	2089.27	1.0	403.0	403.0	1.0	896.0	896.0
ENSMUSG00000022962	ENSMUST00000023684	25768	22	3540	160.91	21.0	22270.0	1060.48	2.0	116.0	58.0	1.0	372.0	372.0
ENSMUSG00000022964	ENSMUST00000023686	23299	7	2354	336.29	6.0	20957.0	3492.83	2.0	262.0	131.0	1.0	1611.0	1611.0
ENSMUSG00000022965	ENSMUST00000023687	18553	7	3715	530.71	6.0	14850.0	2475.0	1.0	92.0	92.0	1.0	2619.0	2619.0
ENSMUSG00000022967	ENSMUST00000023689	22205	11	3920	356.36	10.0	18305.0	1830.5	1.0	107.0	107.0	1.0	2031.0	2031.0
ENSMUSG00000022969	ENSMUST00000156133	19660	7	2798	399.71	6.0	16874.0	2812.33	1.0	155.0	155.0	6.0	2484.0	414.0
ENSMUSG00000022971	ENSMUST00000023693	32808	9	3056	339.56	8.0	29768.0	3721.0	2.0	332.0	166.0	1.0	1176.0	1176.0
ENSMUSG00000022972	ENSMUST00000023694	9307	7	1437	205.29	6.0	7882.0	1313.67	1.0	395.0	395.0	1.0	164.0	164.0
ENSMUSG00000022973	ENSMUST00000121759	75218	32	7122	222.56	31.0	68158.0	2198.65	1.0	119.0	119.0	1.0	2149.0	2149.0
ENSMUSG00000022974	ENSMUST00000118522	30508	18	3991	221.72	17.0	26551.0	1561.82	1.0	190.0	190.0	1.0	1025.0	1025.0
ENSMUSG00000022978	ENSMUST00000099554	8094	5	1338	267.6	4.0	6764.0	1691.0	1.0	133.0	133.0	1.0	587.0	587.0
ENSMUSG00000022978	ENSMUST00000129171	8094	3	2677	892.33	2.0	5421.0	2710.5	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000022982	ENSMUST00000023707	5577	5	646	129.2	4.0	4939.0	1234.75	1.0	105.0	105.0	1.0	73.0	73.0
ENSMUSG00000022982	ENSMUST00000232505	5577	3	3973	1324.33	2.0	1608.0	804.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000022983	ENSMUST00000232371	55548	20	4387	219.35	19.0	51199.0	2694.68	1.0	472.0	472.0	1.0	342.0	342.0
ENSMUSG00000022986	ENSMUST00000042957	10561	9	3275	363.89	8.0	7302.0	912.75	1.0	74.0	74.0	1.0	1538.0	1538.0
ENSMUSG00000022987	ENSMUST00000169721	10578	6	4294	715.67	5.0	6294.0	1258.8	2.0	134.0	67.0	1.0	2888.0	2888.0
ENSMUSG00000022991	ENSMUST00000023726	2323	4	775	193.75	3.0	1554.0	518.0	1.0	51.0	51.0	1.0	290.0	290.0
ENSMUSG00000022992	ENSMUST00000230542	16608	10	3606	360.6	9.0	13020.0	1446.67	2.0	373.0	186.5	1.0	1765.0	1765.0
ENSMUSG00000022993	ENSMUST00000023728	18578	4	562	140.5	3.0	18022.0	6007.33	1.0	43.0	43.0	1.0	121.0	121.0
ENSMUSG00000022994	ENSMUST00000096224	17662	22	6060	275.45	21.0	11644.0	554.48	2.0	156.0	78.0	1.0	2378.0	2378.0
ENSMUSG00000022995	ENSMUST00000193703	123279	14	11243	803.07	13.0	112062.0	8620.15	1.0	128.0	128.0	1.0	9477.0	9477.0
ENSMUSG00000022996	ENSMUST00000228546	7433	4	2713	678.25	3.0	4726.0	1575.33	3.0	432.0	144.0	1.0	1765.0	1765.0
ENSMUSG00000022997	ENSMUST00000023734	3982	4	2382	595.5	3.0	1606.0	535.33	1.0	333.0	333.0	1.0	934.0	934.0
ENSMUSG00000022999	ENSMUST00000023736	14316	17	2321	136.53	16.0	12027.0	751.69	1.0	311.0	311.0	1.0	525.0	525.0
ENSMUSG00000023000	ENSMUST00000023737	7390	3	4245	1415.0	2.0	3149.0	1574.5	1.0	269.0	269.0	1.0	2784.0	2784.0
ENSMUSG00000023004	ENSMUST00000077577	3142	4	1747	436.75	3.0	1401.0	467.0	1.0	231.0	231.0	1.0	158.0	158.0
ENSMUSG00000023007	ENSMUST00000150641	21781	24	4089	170.38	23.0	17738.0	771.22	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000023008	ENSMUST00000088233	53259	27	4450	164.81	26.0	48861.0	1879.27	1.0	181.0	181.0	2.0	1158.0	579.0
ENSMUSG00000023009	ENSMUST00000023747	35715	13	4866	374.31	12.0	30873.0	2572.75	3.0	220.0	73.33	1.0	665.0	665.0
ENSMUSG00000023010	ENSMUST00000023749	17169	10	2462	246.2	9.0	14725.0	1636.11	2.0	189.0	94.5	1.0	1552.0	1552.0
ENSMUSG00000023011	ENSMUST00000023750	31155	12	4673	389.42	11.0	26504.0	2409.45	1.0	572.0	572.0	1.0	3137.0	3137.0
ENSMUSG00000023013	ENSMUST00000023752	5494	4	1423	355.75	3.0	4077.0	1359.0	1.0	99.0	99.0	1.0	506.0	506.0
ENSMUSG00000023015	ENSMUST00000023756	31161	17	2950	173.53	16.0	28243.0	1765.19	2.0	156.0	78.0	1.0	893.0	893.0
ENSMUSG00000023017	ENSMUST00000023758	30762	12	4126	343.83	11.0	26658.0	2423.45	2.0	545.0	272.5	1.0	1991.0	1991.0
ENSMUSG00000023018	ENSMUST00000023759	11864	13	3320	255.38	12.0	8568.0	714.0	1.0	194.0	194.0	1.0	1567.0	1567.0
ENSMUSG00000023019	ENSMUST00000023760	7492	8	2869	358.62	7.0	4637.0	662.43	1.0	94.0	94.0	1.0	1719.0	1719.0
ENSMUSG00000023020	ENSMUST00000023761	3887	2	2092	1046.0	1.0	1797.0	1797.0	2.0	212.0	106.0	1.0	1707.0	1707.0
ENSMUSG00000023021	ENSMUST00000109035	37583	11	2786	253.27	10.0	34817.0	3481.7	1.0	84.0	84.0	1.0	1529.0	1529.0
ENSMUSG00000023022	ENSMUST00000073691	96988	11	4254	386.73	10.0	92754.0	9275.4	2.0	156.0	78.0	1.0	1828.0	1828.0
ENSMUSG00000023025	ENSMUST00000057632	43948	16	4212	263.25	15.0	39766.0	2651.07	1.0	203.0	203.0	1.0	1838.0	1838.0
ENSMUSG00000023026	ENSMUST00000100203	180811	38	8952	235.58	37.0	171933.0	4646.84	1.0	147.0	147.0	1.0	4044.0	4044.0
ENSMUSG00000023027	ENSMUST00000023769	33427	7	2372	338.86	6.0	31067.0	5177.83	2.0	272.0	136.0	1.0	1286.0	1286.0
ENSMUSG00000023030	ENSMUST00000023774	35159	17	3042	178.94	16.0	32149.0	2009.31	2.0	134.0	67.0	1.0	1187.0	1187.0
ENSMUSG00000023031	ENSMUST00000023775	13502	8	1116	139.5	7.0	12400.0	1771.43	1.0	29.0	29.0	1.0	280.0	280.0
ENSMUSG00000023032	ENSMUST00000023776	62223	25	11815	472.6	24.0	50456.0	2102.33	1.0	184.0	184.0	1.0	8338.0	8338.0
ENSMUSG00000023033	ENSMUST00000082209	175248	27	11320	419.26	26.0	163980.0	6306.92	2.0	117.0	58.5	1.0	5242.0	5242.0
ENSMUSG00000023034	ENSMUST00000228985	20528	8	2561	320.12	7.0	17981.0	2568.71	3.0	207.0	69.0	1.0	544.0	544.0
ENSMUSG00000023036	ENSMUST00000066140	26796	4	5028	1257.0	3.0	21774.0	7258.0	1.0	455.0	455.0	1.0	1745.0	1745.0
ENSMUSG00000023039	ENSMUST00000068904	17913	9	4103	455.89	8.0	13826.0	1728.25	1.0	73.0	73.0	1.0	2649.0	2649.0
ENSMUSG00000023041	ENSMUST00000023786	4266	9	2244	249.33	8.0	2038.0	254.75	1.0	65.0	65.0	1.0	507.0	507.0
ENSMUSG00000023043	ENSMUST00000023803	3849	7	1444	206.29	6.0	2417.0	402.83	1.0	100.0	100.0	1.0	67.0	67.0
ENSMUSG00000023044	ENSMUST00000230687	17837	8	833	104.12	7.0	17018.0	2431.14	3.0	197.0	65.67	0.0	0.0	0.0
ENSMUSG00000023045	ENSMUST00000023806	12945	15	2223	148.2	14.0	10750.0	767.86	1.0	109.0	109.0	1.0	523.0	523.0
ENSMUSG00000023046	ENSMUST00000023807	5151	4	1116	279.0	3.0	4041.0	1347.0	1.0	187.0	187.0	1.0	210.0	210.0
ENSMUSG00000023047	ENSMUST00000023809	9265	11	1949	177.18	10.0	7336.0	733.6	1.0	108.0	108.0	1.0	125.0	125.0
ENSMUSG00000023048	ENSMUST00000023810	3633	5	1229	245.8	4.0	2412.0	603.0	3.0	222.0	74.0	1.0	592.0	592.0
ENSMUSG00000023050	ENSMUST00000023812	19192	14	5199	371.36	13.0	14019.0	1078.38	2.0	85.0	42.5	1.0	2436.0	2436.0
ENSMUSG00000023051	ENSMUST00000131184	5484	7	1826	260.86	6.0	3670.0	611.67	1.0	359.0	359.0	5.0	1226.0	245.2
ENSMUSG00000023052	ENSMUST00000184659	1098	2	997	498.5	1.0	103.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000023055	ENSMUST00000023818	15403	15	2839	189.27	14.0	12592.0	899.43	2.0	158.0	79.0	1.0	593.0	593.0
ENSMUSG00000023057	ENSMUST00000023820	4436	4	969	242.25	3.0	3473.0	1157.67	1.0	342.0	342.0	1.0	226.0	226.0
ENSMUSG00000023064	ENSMUST00000023826	4517	5	857	171.4	4.0	3668.0	917.0	1.0	210.0	210.0	1.0	272.0	272.0
ENSMUSG00000023066	ENSMUST00000023828	159228	49	7320	149.39	48.0	152004.0	3166.75	1.0	259.0	259.0	1.0	333.0	333.0
ENSMUSG00000023067	ENSMUST00000119901	8724	3	925	308.33	2.0	7803.0	3901.5	2.0	136.0	68.0	1.0	309.0	309.0
ENSMUSG00000023068	ENSMUST00000023830	22638	5	4610	922.0	4.0	18036.0	4509.0	1.0	196.0	196.0	1.0	3517.0	3517.0
ENSMUSG00000023070	ENSMUST00000023832	12304	7	1614	230.57	6.0	10702.0	1783.67	2.0	105.0	52.5	1.0	605.0	605.0
ENSMUSG00000023072	ENSMUST00000141704	41654	20	2845	142.25	19.0	38847.0	2044.58	1.0	134.0	134.0	4.0	776.0	194.0
ENSMUSG00000023073	ENSMUST00000023835	22134	6	4158	693.0	5.0	17986.0	3597.2	1.0	169.0	169.0	1.0	2938.0	2938.0
ENSMUSG00000023074	ENSMUST00000152743	25906	7	1789	255.57	6.0	24129.0	4021.5	2.0	183.0	91.5	2.0	961.0	480.5
ENSMUSG00000023075	ENSMUST00000102636	15788	5	3057	611.4	4.0	12739.0	3184.75	1.0	182.0	182.0	1.0	2296.0	2296.0
ENSMUSG00000023078	ENSMUST00000023840	4119	4	1154	288.5	3.0	2971.0	990.33	1.0	21.0	21.0	1.0	801.0	801.0
ENSMUSG00000023079	ENSMUST00000171794	99062	30	3554	118.47	29.0	95566.0	3295.38	2.0	216.0	108.0	1.0	173.0	173.0
ENSMUSG00000023083	ENSMUST00000023845	2265	5	1118	223.6	4.0	1155.0	288.75	1.0	70.0	70.0	1.0	55.0	55.0
ENSMUSG00000023084	ENSMUST00000023846	11702	15	4003	266.87	14.0	7727.0	551.93	1.0	160.0	160.0	1.0	2153.0	2153.0
ENSMUSG00000023087	ENSMUST00000023849	27199	3	3062	1020.67	2.0	24141.0	12070.5	1.0	658.0	658.0	1.0	1113.0	1113.0
ENSMUSG00000023088	ENSMUST00000100167	114179	31	6823	220.1	30.0	107416.0	3580.53	1.0	37.0	37.0	1.0	2170.0	2170.0
ENSMUSG00000023089	ENSMUST00000023851	9349	5	880	176.0	4.0	8477.0	2119.25	1.0	468.0	468.0	1.0	58.0	58.0
ENSMUSG00000023092	ENSMUST00000023854	61561	7	2363	337.57	6.0	59210.0	9868.33	3.0	168.0	56.0	1.0	1349.0	1349.0
ENSMUSG00000023093	ENSMUST00000041537	3056	4	523	130.75	3.0	2539.0	846.33	0.0	0.0	0.0	2.0	221.0	110.5
ENSMUSG00000023094	ENSMUST00000023856	23342	5	1201	240.2	4.0	22149.0	5537.25	1.0	48.0	48.0	1.0	622.0	622.0
ENSMUSG00000023104	ENSMUST00000023867	19117	11	5006	455.09	10.0	14131.0	1413.1	1.0	100.0	100.0	1.0	3847.0	3847.0
ENSMUSG00000023106	ENSMUST00000023869	21662	8	2347	293.38	7.0	19329.0	2761.29	2.0	203.0	101.5	1.0	1542.0	1542.0
ENSMUSG00000023110	ENSMUST00000023873	10340	17	2708	159.29	16.0	7664.0	479.0	1.0	170.0	170.0	1.0	609.0	609.0
ENSMUSG00000023118	ENSMUST00000023882	30242	27	4143	153.44	26.0	26151.0	1005.81	2.0	151.0	75.5	1.0	101.0	101.0
ENSMUSG00000023120	ENSMUST00000023884	13294	10	2324	232.4	9.0	10988.0	1220.89	2.0	278.0	139.0	1.0	761.0	761.0
ENSMUSG00000023122	ENSMUST00000023886	16704	8	1854	231.75	7.0	14864.0	2123.43	2.0	592.0	296.0	1.0	366.0	366.0
ENSMUSG00000023132	ENSMUST00000023897	7156	5	883	176.6	4.0	6281.0	1570.25	1.0	31.0	31.0	1.0	66.0	66.0
ENSMUSG00000023140	ENSMUST00000203657	12060	5	700	140.0	4.0	11368.0	2842.0	2.0	302.0	151.0	0.0	0.0	0.0
ENSMUSG00000023143	ENSMUST00000023911	8725	10	2153	215.3	9.0	6590.0	732.22	1.0	31.0	31.0	1.0	560.0	560.0
ENSMUSG00000023147	ENSMUST00000023913	12447	5	2500	500.0	4.0	9955.0	2488.75	1.0	71.0	71.0	1.0	1901.0	1901.0
ENSMUSG00000023150	ENSMUST00000023918	19947	15	3526	235.07	14.0	16449.0	1174.93	3.0	528.0	176.0	1.0	1058.0	1058.0
ENSMUSG00000023151	ENSMUST00000023917	172442	9	1251	139.0	8.0	171207.0	21400.88	1.0	16.0	16.0	2.0	185.0	92.5
ENSMUSG00000023153	ENSMUST00000178188	1746	4	912	228.0	3.0	840.0	280.0	1.0	32.0	32.0	1.0	329.0	329.0
ENSMUSG00000023153	ENSMUST00000178238	1746	5	973	194.6	4.0	781.0	195.25	1.0	32.0	32.0	1.0	329.0	329.0
ENSMUSG00000023156	ENSMUST00000023924	11469	6	2407	401.17	5.0	9072.0	1814.4	2.0	164.0	82.0	1.0	1871.0	1871.0
ENSMUSG00000023159	ENSMUST00000075934	12285	5	5450	1090.0	4.0	6843.0	1710.75	1.0	192.0	192.0	1.0	3848.0	3848.0
ENSMUSG00000023165	ENSMUST00000023931	7383	7	934	133.43	6.0	6461.0	1076.83	2.0	249.0	124.5	2.0	184.0	92.0
ENSMUSG00000023165	ENSMUST00000103000	7383	6	756	126.0	5.0	6637.0	1327.4	2.0	183.0	91.5	2.0	184.0	92.0
ENSMUSG00000023169	ENSMUST00000088452	71497	16	7282	455.12	15.0	64245.0	4283.0	2.0	517.0	258.5	1.0	5294.0	5294.0
ENSMUSG00000023170	ENSMUST00000072581	2690	11	1322	120.18	10.0	1388.0	138.8	2.0	256.0	128.0	1.0	74.0	74.0
ENSMUSG00000023175	ENSMUST00000179781	7480	7	1268	181.14	6.0	6224.0	1037.33	1.0	28.0	28.0	1.0	413.0	413.0
ENSMUSG00000023176	ENSMUST00000064856	11123	2	4552	2276.0	1.0	6573.0	6573.0	2.0	48.0	24.0	1.0	2861.0	2861.0
ENSMUSG00000023185	ENSMUST00000023953	3032	3	1112	370.67	2.0	1924.0	962.0	1.0	132.0	132.0	1.0	187.0	187.0
ENSMUSG00000023186	ENSMUST00000001544	25071	20	4177	208.85	19.0	20932.0	1101.68	3.0	214.0	71.33	1.0	1565.0	1565.0
ENSMUSG00000023191	ENSMUST00000023958	16665	15	2865	191.0	14.0	13828.0	987.71	1.0	66.0	66.0	1.0	587.0	587.0
ENSMUSG00000023192	ENSMUST00000023959	12965	6	4717	786.17	5.0	8258.0	1651.6	2.0	193.0	96.5	1.0	1902.0	1902.0
ENSMUSG00000023206	ENSMUST00000138349	29029	7	1943	277.57	6.0	27098.0	4516.33	4.0	500.0	125.0	1.0	1069.0	1069.0
ENSMUSG00000023210	ENSMUST00000023978	2386	7	846	120.86	6.0	1552.0	258.67	1.0	8.0	8.0	2.0	297.0	148.5
ENSMUSG00000023216	ENSMUST00000102490	19183	13	4128	317.54	12.0	15079.0	1256.58	1.0	480.0	480.0	1.0	1561.0	1561.0
ENSMUSG00000023224	ENSMUST00000023994	10019	8	1776	222.0	7.0	8257.0	1179.57	2.0	68.0	34.0	1.0	188.0	188.0
ENSMUSG00000023232	ENSMUST00000120126	25308	11	1463	133.0	10.0	23865.0	2386.5	1.0	42.0	42.0	1.0	32.0	32.0
ENSMUSG00000023235	ENSMUST00000155797	34790	6	1067	177.83	5.0	33733.0	6746.6	1.0	65.0	65.0	4.0	839.0	209.75
ENSMUSG00000023236	ENSMUST00000024005	52761	6	1214	202.33	5.0	51557.0	10311.4	2.0	132.0	66.0	1.0	440.0	440.0
ENSMUSG00000023243	ENSMUST00000024011	41754	5	3397	679.4	4.0	38365.0	9591.25	1.0	358.0	358.0	1.0	1527.0	1527.0
ENSMUSG00000023247	ENSMUST00000024015	1769	3	597	199.0	2.0	1176.0	588.0	1.0	48.0	48.0	1.0	197.0	197.0
ENSMUSG00000023249	ENSMUST00000067218	6629	11	2973	270.27	10.0	3676.0	367.6	2.0	466.0	233.0	1.0	912.0	912.0
ENSMUSG00000023257	ENSMUST00000115422	822	2	663	331.5	1.0	161.0	161.0	1.0	25.0	25.0	1.0	131.0	131.0
ENSMUSG00000023259	ENSMUST00000192507	11565	20	4963	248.15	19.0	6640.0	349.47	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000023262	ENSMUST00000024031	5340	15	1544	102.93	14.0	3824.0	273.14	2.0	204.0	102.0	1.0	101.0	101.0
ENSMUSG00000023263	ENSMUST00000024032	15856	5	808	161.6	4.0	15056.0	3764.0	1.0	93.0	93.0	2.0	305.0	152.5
ENSMUSG00000023266	ENSMUST00000156118	10523	4	348	87.0	3.0	10181.0	3393.67	3.0	238.0	79.33	0.0	0.0	0.0
ENSMUSG00000023267	ENSMUST00000108162	32868	9	1942	215.78	8.0	30942.0	3867.75	1.0	256.0	256.0	1.0	281.0	281.0
ENSMUSG00000023272	ENSMUST00000024042	7039	10	1376	137.6	9.0	5681.0	631.22	1.0	67.0	67.0	1.0	248.0	248.0
ENSMUSG00000023274	ENSMUST00000024044	23531	10	3118	311.8	9.0	20431.0	2270.11	2.0	183.0	91.5	1.0	1554.0	1554.0
ENSMUSG00000023277	ENSMUST00000024047	12283	9	1605	178.33	8.0	10694.0	1336.75	1.0	153.0	153.0	1.0	395.0	395.0
ENSMUSG00000023279	ENSMUST00000024049	6616	2	3062	1531.0	1.0	3556.0	3556.0	1.0	359.0	359.0	1.0	1524.0	1524.0
ENSMUSG00000023284	ENSMUST00000112528	19704	5	3163	632.6	4.0	16549.0	4137.25	2.0	383.0	191.5	1.0	693.0	693.0
ENSMUSG00000023286	ENSMUST00000166489	15775	7	3346	478.0	6.0	12441.0	2073.5	1.0	321.0	321.0	1.0	2240.0	2240.0
ENSMUSG00000023289	ENSMUST00000024059	4459	4	655	163.75	3.0	3810.0	1270.0	1.0	29.0	29.0	1.0	147.0	147.0
ENSMUSG00000023307	ENSMUST00000024078	14610	6	1815	302.5	5.0	12805.0	2561.0	1.0	328.0	328.0	1.0	646.0	646.0
ENSMUSG00000023328	ENSMUST00000024099	6191	5	2191	438.2	4.0	4008.0	1002.0	2.0	115.0	57.5	1.0	229.0	229.0
ENSMUSG00000023330	ENSMUST00000170908	13137	5	1347	269.4	4.0	11798.0	2949.5	2.0	127.0	63.5	1.0	303.0	303.0
ENSMUSG00000023333	ENSMUST00000024104	13702	6	2074	345.67	5.0	11638.0	2327.6	2.0	224.0	112.0	1.0	536.0	536.0
ENSMUSG00000023336	ENSMUST00000024107	21859	7	1378	196.86	6.0	20493.0	3415.5	1.0	177.0	177.0	2.0	561.0	280.5
ENSMUSG00000023341	ENSMUST00000024112	24818	14	2431	173.64	13.0	22413.0	1724.08	2.0	121.0	60.5	1.0	331.0	331.0
ENSMUSG00000023345	ENSMUST00000072206	69462	11	2348	213.45	10.0	67134.0	6713.4	1.0	379.0	379.0	1.0	742.0	742.0
ENSMUSG00000023348	ENSMUST00000024119	4752	9	2177	241.89	8.0	2591.0	323.88	1.0	337.0	337.0	1.0	390.0	390.0
ENSMUSG00000023349	ENSMUST00000112554	17180	5	1145	229.0	4.0	16043.0	4010.75	1.0	177.0	177.0	1.0	437.0	437.0
ENSMUSG00000023353	ENSMUST00000024123	49872	18	3225	179.17	17.0	46681.0	2745.94	1.0	31.0	31.0	1.0	445.0	445.0
ENSMUSG00000023367	ENSMUST00000204482	5551	8	1906	238.25	7.0	3659.0	522.71	2.0	73.0	36.5	2.0	1094.0	547.0
ENSMUSG00000023387	ENSMUST00000024155	6445	5	921	184.2	4.0	5532.0	1383.0	1.0	38.0	38.0	0.0	0.0	0.0
ENSMUSG00000023391	ENSMUST00000024159	3348	3	2476	825.33	2.0	876.0	438.0	1.0	363.0	363.0	1.0	1113.0	1113.0
ENSMUSG00000023393	ENSMUST00000094218	17019	13	2288	176.0	12.0	14755.0	1229.58	1.0	98.0	98.0	1.0	835.0	835.0
ENSMUSG00000023403	ENSMUST00000024171	73899	24	3261	135.88	23.0	70684.0	3073.22	1.0	32.0	32.0	1.0	150.0	150.0
ENSMUSG00000023411	ENSMUST00000024179	9150	10	3277	327.7	9.0	5891.0	654.56	1.0	243.0	243.0	1.0	320.0	320.0
ENSMUSG00000023433	ENSMUST00000102522	9543	8	934	116.75	7.0	8623.0	1231.86	1.0	42.0	42.0	1.0	76.0	76.0
ENSMUSG00000023439	ENSMUST00000024206	6037	10	1856	185.6	9.0	4199.0	466.56	2.0	388.0	194.0	1.0	438.0	438.0
ENSMUSG00000023443	ENSMUST00000074698	4931	5	1605	321.0	4.0	3334.0	833.5	1.0	299.0	299.0	1.0	154.0	154.0
ENSMUSG00000023452	ENSMUST00000061895	49347	8	2191	273.88	7.0	47170.0	6738.57	1.0	34.0	34.0	1.0	930.0	930.0
ENSMUSG00000023456	ENSMUST00000172132	3712	7	1614	230.57	6.0	2110.0	351.67	1.0	175.0	175.0	1.0	684.0	684.0
ENSMUSG00000023460	ENSMUST00000070538	25219	6	2075	345.83	5.0	23154.0	4630.8	1.0	16.0	16.0	1.0	1179.0	1179.0
ENSMUSG00000023467	ENSMUST00000210813	36667	11	2164	196.73	10.0	34523.0	3452.3	2.0	301.0	150.5	1.0	481.0	481.0
ENSMUSG00000023473	ENSMUST00000024238	26651	35	11582	330.91	34.0	15137.0	445.21	0.0	0.0	0.0	1.0	1642.0	1642.0
ENSMUSG00000023473	ENSMUST00000213524	26651	36	11607	322.42	35.0	15114.0	431.83	0.0	0.0	0.0	1.0	1642.0	1642.0
ENSMUSG00000023484	ENSMUST00000230021	3806	8	1870	233.75	7.0	1950.0	278.57	1.0	34.0	34.0	1.0	309.0	309.0
ENSMUSG00000023495	ENSMUST00000024260	10172	13	2048	157.54	12.0	8148.0	679.0	2.0	232.0	116.0	1.0	594.0	594.0
ENSMUSG00000023505	ENSMUST00000024270	4015	6	1982	330.33	5.0	2043.0	408.6	2.0	616.0	308.0	1.0	562.0	562.0
ENSMUSG00000023571	ENSMUST00000024338	4313	8	1323	165.38	7.0	3004.0	429.14	1.0	262.0	262.0	1.0	128.0	128.0
ENSMUSG00000023572	ENSMUST00000060455	8503	11	1580	143.64	10.0	6943.0	694.3	1.0	108.0	108.0	1.0	392.0	392.0
ENSMUSG00000023707	ENSMUST00000024470	3188	7	1603	229.0	6.0	1597.0	266.17	1.0	42.0	42.0	1.0	506.0	506.0
ENSMUSG00000023723	ENSMUST00000024486	7121	5	1337	267.4	4.0	5792.0	1448.0	1.0	55.0	55.0	1.0	745.0	745.0
