Geneid	Gene_name	mca3gini	mtdtau_log	mtdroku_specificity_log	Total_utr_5_len	tss_dis	TF_motif_meanexon	TF_motif_cv_tss_3kb	TF_motif_totaltss_2kb_norm_GL	utr5_mirna_count	exon_avg_CS_median	R_codon_bias_median_trans	AT_transcript_pct	GC_intron_pct	AT_intron_pct	GC_tss_2kb_pct
ENSMUSG00000069273	Hist1h3e	0.3072	0.701	0.0	5.0	9108.0	0.088617265	2.494031281	0.247311828	37.0	0.96	2.0	0.467703			0.429
ENSMUSG00000100210	Hist1h3f	0.3762	0.8557	0.0	434.0	659.0	0.172650879	2.109302333	0.332805071	159.0	0.24	6.0	0.521015			0.44325
ENSMUSG00000099517	Hist1h3g	0.4815	0.5075	0.0	25.0	1516.0	0.048128342	3.612956296	0.229755179	28.0	2.31	1.5	0.383019			0.45775
ENSMUSG00000101355	Hist1h3h	0.4734	0.0	0.0	0.0	1237.0	0.02750191	3.892905687	0.288834951	27.0	3.44	1.0	0.326034			0.484
ENSMUSG00000101972	Hist1h3i	0.4127	0.7168	0.0	0.0	2745.0	0.035905271	4.063249225	0.11407767	16.0	2.97	2.0	0.3309			0.41675
ENSMUSG00000060093	Hist1h4a	0.7235	0.0	0.0	74.0	4218.0	0.07486631	2.812375165	0.307407407	234.0	0.68	5.0	0.437848			0.46725
ENSMUSG00000069266	Hist1h4b	0.4544	0.0	0.0	9.0	4746.0	0.021390374	7.209819096	0.070351759	54.0	2.09	1.0	0.405542			0.4085
ENSMUSG00000060678	Hist1h4c	0.3548	0.0	0.0	6.0	2641.0	0.095492743	2.460445331	0.248477467	15.0	0.23	4.0	0.515854			0.39525
ENSMUSG00000061482	Hist1h4d	0.3816	0.6167	0.0	5.0	5644.0	0.167303285	2.184353468	0.192273924	63.0	0.32	4.0	0.514938			0.427
ENSMUSG00000069274	Hist1h4f	0.4363	0.0	0.0	6.0	7601.0	0.048128342	2.773035771	0.288265306	33.0	2.31	4.0	0.396419			0.41175
ENSMUSG00000060981	Hist1h4h	0.3501	0.6012	0.0	66.0	42192.0	0.032085561	4.263820927	0.089171975	65.0	1.4	2.0	0.421277			0.4315
ENSMUSG00000060639	Hist1h4i	0.357	0.5002	0.0	40.0	5493.0	0.084797555	2.514914075	0.340659341	20.0	0.32	5.0	0.471802			0.45925
ENSMUSG00000067455	Hist1h4j	0.3536	0.0	0.0	33.0	13020.0	0.110007639	3.178002354	0.185806452	186.0	0.26	2.5	0.48708			0.458
ENSMUSG00000064288	Hist1h4k	0.3702	0.0	0.0	0.0	15442.0	0.026737968	4.903091704	0.111821086	145.0	2.88	1.0	0.346154			0.41625
ENSMUSG00000069306	Hist1h4m	0.4789	0.4858	0.0	39.0	1281.0	0.061879297	2.691150373	0.717121588	29.0	2.67	1.0	0.393035			0.53975
ENSMUSG00000069305	Hist1h4n	0.4698	0.5235	0.0	39.0	20451.0	0.103896104	2.133382169	0.883990719	25.0	1.34	5.0	0.409302			0.5165
ENSMUSG00000063954	Hist2h2aa2	0.6605	0.7417	0.0	27.0	1149.0	0.049656226	2.240760899	0.538752363	125.0	1.95	3.5	0.357955			0.53
ENSMUSG00000063689	Hist2h2ab	0.3721	0.0	0.0	52.0	155.0	0.064171123	1.814154103	1.665168539	24.0	2.48	2.0	0.38964			0.49175
ENSMUSG00000068855	Hist2h2ac	0.3966	0.6346	0.0	37.0	1016.0	0.061115355	1.913762329	1.579654511	22.0	1.89	2.0	0.388462			0.4925
ENSMUSG00000105827	Hist2h2bb	0.5346	0.695	0.0	0.0	1098.0	0.033613445	3.707511022	0.290575916	86.0	3.34	1.5	0.446194			0.4825
ENSMUSG00000068854	Hist2h2be	0.3441	0.5176	0.1416	48.0	238.0	0.463712758	1.930528082	0.314383823	87.0	0.05	5.0	0.547328			0.49875
ENSMUSG00000074403	Hist2h3b	0.4156	0.0	0.0	41.0	5342.0	0.05118411	3.707511022	0.226993865	19.0	2.77	4.0	0.327869			0.46025
ENSMUSG00000081058	Hist2h3c2	0.4515	0.5289	0.0681	187.0	18009.0	0.211611917	2.240760899	0.33496572	135.0	0.4	6.0	0.398039			0.54975
ENSMUSG00000091405	Hist2h4	0.4163	0.7455	0.0522	8.0	16627.0	0.368983957	2.085260757	0.296137339	34.0	0.25	5.0	0.490798			0.47475
ENSMUSG00000078851	Hist3h2a	0.2885	0.444	0.1003	54.0	0.0	0.598166539	1.953017047	0.350721938	43.0	0.04	6.0	0.541007			0.46925
ENSMUSG00000056895	Hist3h2ba	0.7216	0.5738	0.0	21.0	10003.0	0.108479756	3.765028338	0.230894309	81.0	1.2	4.0	0.428339			0.4415
ENSMUSG00000096010	Hist4h4	0.3643	0.8819	0.2286	37.0	22650.0	0.596638655	5.731551802	0.160265363	55.0	0.31	6.0	0.561649			0.426
ENSMUSG00000021366	Hivep1	0.3577	0.2957	0.1304	175.0	204532.0	1.284186402	3.502369553	0.006104942	42.0	1.6	137.0	0.55696	0.438146363	0.561853637	0.53375
ENSMUSG00000015501	Hivep2	0.4569	0.4798	0.1009	920.0	97398.0	1.390374332	4.588597321	0.004967648	952.0	1.71	202.0	0.579023	0.41708821	0.58291179	0.62825
ENSMUSG00000028634	Hivep3	0.4704	0.8116	0.1344	1101.0	155540.0	1.974789916	2.263532349	0.001792602	593.0	1.39	319.0	0.514021	0.483714186	0.516285814	0.51125
ENSMUSG00000044783	Hjurp	0.2666	0.434	0.0432	165.0	50614.0	0.792207792	1.933516544	0.026773938	260.0	0.13	21.0	0.511574	0.481866796	0.518133204	0.457
ENSMUSG00000037012	Hk1	0.3823	0.513	0.1642	211.0	127471.0	0.567608862	1.627765163	0.00394383	639.0	1.84	145.0	0.50976	0.488022888	0.511977112	0.4635
ENSMUSG00000000628	Hk2	0.4547	0.566	0.0621	475.0	69089.0	0.919786096	2.665990986	0.012502276	251.0	2.3	69.0	0.509164	0.487328369	0.512671631	0.527
ENSMUSG00000025877	Hk3	0.7202	0.6865	0.1055	266.0	71975.0	0.723453018	2.339899207	0.025126607	395.0	1.12	22.0	0.484644	0.501395502	0.498604498	0.48025
ENSMUSG00000040820	Hlcs	0.3047	0.2841	0.1545	295.0	228633.0	0.813598167	2.22332054	0.002821081	143.0	0.94	273.0	0.522428	0.476785884	0.523214116	0.4785
ENSMUSG00000003949	Hlf	0.5149	0.6377	0.081	532.0	141420.0	1.284186402	4.543651525	0.014201358	315.0	1.53	78.0	0.532726	0.469107927	0.530892073	0.52725
ENSMUSG00000002428	Hltf	0.3422	0.5448	0.0467	178.0	22495.0	0.889992361	3.894898232	0.018687892	229.0	1.57	38.0	0.615903	0.382700763	0.617263347	0.4205
ENSMUSG00000039377	Hlx	0.4253	0.58	0.0707	479.0	698239.0	0.417112299	3.838633683	0.11001642	158.0	1.66	19.0	0.47573	0.466271081	0.533728919	0.54825
ENSMUSG00000021972	Hmbox1	0.3216	0.4769	0.0887	333.0	297249.0	0.768525592	2.426955074	0.009243989	2328.0	2.31	102.0	0.585218	0.412732194	0.587267806	0.46125
ENSMUSG00000032126	Hmbs	0.4247	0.2487	0.1408	187.0	9535.0	0.140565317	1.757468451	0.066531492	544.0	2.07	9.0	0.504563	0.483054893	0.516945107	0.493
ENSMUSG00000030060	Hmces	0.2765	0.0	0.0	101.0	26121.0	0.174942704	2.368760858	0.037715897	86.0	0.7	19.0	0.564442	0.428759832	0.571240168	0.51975
ENSMUSG00000066842	Hmcn1	0.5863	0.7391	0.1339	0.0	526886.0	2.649350649	2.139642566	0.000803662	526.0	1.46	280.0	0.605963	0.390429451	0.609570549	0.462
ENSMUSG00000055632	Hmcn2	0.7798	0.0	0.0	0.0	68592.0	9.40565317	2.498015958	0.014433624	44.0	1.04	171.0	0.479156	0.511279634	0.488720366	0.551
ENSMUSG00000032329	Hmg20a	0.2147	0.2445	0.1221	329.0	541.0	0.666157372	2.356484458	0.011311264	231.0	1.78	54.0	0.581874	0.414580818	0.585419182	0.47675
ENSMUSG00000020232	Hmg20b	0.1571	0.2874	0.1962	94.0	7214.0	0.264323911	1.968837587	0.107577808	265.0	1.37	21.0	0.40785	0.582491582	0.417508418	0.549
ENSMUSG00000046711	Hmga1	0.4496	0.4818	0.1744	176.0	35170.0	0.333842628	1.830196687	0.076598141	3198.0	1.44	32.0	0.421208	0.57195572	0.42804428	0.655
ENSMUSG00000056758	Hmga2	0.7829	0.7575	0.0	407.0	249400.0	3.257448434	4.85805593	0.023334144	1328.0	1.88	162.0	0.558115	0.441476432	0.558523568	0.605
ENSMUSG00000066551	Hmgb1	0.2782	0.4582	0.0972	53.0	140.0	0.129106188	3.052359027	0.010324397	545.0	1.85	181.0	0.539916	0.459951708	0.540048292	0.47325
ENSMUSG00000054717	Hmgb2	0.4994	0.6029	0.0819	125.0	24046.0	0.457601222	3.853169177	0.20395701	282.0	1.78	12.0	0.546787	0.572696246	0.427303754	0.534
ENSMUSG00000015217	Hmgb3	0.5452	0.5131	0.1695	98.0	63068.0	0.221543163	3.528699703	0.158613445	1190.0	2.35	28.0	0.485396	0.547678795	0.452321205	0.5625
ENSMUSG00000028672	Hmgcl	0.2226	0.3767	0.1676	34.0	25713.0	0.165011459	2.48859346	0.037783687	66.0	1.61	26.0	0.489981	0.506507592	0.493492408	0.492
ENSMUSG00000007908	Hmgcll1	0.5687	0.6376	0.0	221.0	239491.0	2.682964095	2.407483833	0.028642683	222.0	1.65	75.0	0.619197	0.379478426	0.620521574	0.44875
ENSMUSG00000021670	Hmgcr	0.4769	0.3976	0.0905	151.0	128202.0	0.686019862	2.595316184	0.020527058	164.0	2.5	29.0	0.558807	0.435736677	0.564263323	0.479
ENSMUSG00000093930	Hmgcs1	0.5133	0.3073	0.0876	122.0	66645.0	0.579067991	2.341184491	0.034891561	827.0	1.88	19.0	0.584593	0.411567711	0.588432289	0.4785
ENSMUSG00000027875	Hmgcs2	0.7104	0.6889	0.0795	50.0	58279.0	0.466004584	2.124691798	0.016234945	66.0	1.31	33.0	0.554877	0.437439846	0.562560154	0.484
ENSMUSG00000040681	Hmgn1	0.282	0.3667	0.0822	126.0	45301.0	0.377387319	3.163537109	0.084493181	160.0	1.19	12.0	0.537683	0.459295261	0.540704739	0.53
ENSMUSG00000003038	Hmgn2	0.4249	0.5041	0.1082	193.0	80204.0	0.152788388	2.430593701	0.256049005	312.0	2.35	12.0	0.500613	0.524762381	0.475237619	0.56575
ENSMUSG00000066456	Hmgn3	0.3707	0.4621	0.0235	241.0	171169.0	0.150496562	3.63416467	0.013827268	1368.0	1.64	36.0	0.57695	0.421954971	0.578045029	0.468
ENSMUSG00000031245	Hmgn5	0.3194	0.4934	0.0362	139.0	179056.0	0.363636364	3.359651487	0.096145176	274.0	0.77	10.0	0.611543	0.383306905	0.616693095	0.44625
ENSMUSG00000024622	Hmgxb3	0.2083	0.2433	0.1187	477.0	71199.0	0.963330787	2.906176593	0.010223921	510.0	1.5	61.0	0.538166	0.449583241	0.550416759	0.511
ENSMUSG00000034518	Hmgxb4	0.3688	0.4271	0.0809	469.0	120183.0	0.649350649	4.259790332	0.018592366	361.0	1.83	41.0	0.57195	0.423923779	0.576076221	0.48
ENSMUSG00000020330	Hmmr	0.4853	0.7433	0.1899	64.0	38219.0	0.602750191	1.545576094	0.030128946	109.0	0.86	25.0	0.5927	0.405850156	0.594149844	0.44975
ENSMUSG00000005413	Hmox1	0.6137	0.3605	0.0933	130.0	59916.0	0.300229183	2.459615795	0.07374462	123.0	0.69	7.0	0.51356	0.472962963	0.527037037	0.4645
ENSMUSG00000004070	Hmox2	0.2701	0.4812	0.1282	147.0	7253.0	0.340718105	2.025778822	0.012307769	448.0	0.99	38.0	0.563794	0.433376455	0.566623545	0.477
ENSMUSG00000026986	Hnmt	0.5053	0.7309	0.1253	87.0	477290.0	0.246753247	3.013260886	0.019016478	310.0	1.07	21.0	0.612327	0.388096991	0.611903009	0.3835
ENSMUSG00000007836	Hnrnpa0	0.3098	0.2797	0.0714	244.0	14964.0	0.713521772	3.902325266	0.250093318	122.0	1.36	11.0	0.446229			0.598
ENSMUSG00000046434	Hnrnpa1	0.2697	0.5411	0.1343	83.0	615.0	0.203208556	3.432871646	0.166879591	449.0	2.02	7.0	0.576905	0.412816392	0.587183608	0.4665
ENSMUSG00000004980	Hnrnpa2b1	0.2593	0.3009	0.0687	219.0	37225.0	0.363636364	3.854880453	0.184850513	2749.0	2.39	12.0	0.616981	0.371787862	0.628212138	0.53225
ENSMUSG00000059005	Hnrnpa3	0.1898	0.456	0.1065	52.0	833464.0	0.758594347	3.93807239	0.081443502	318.0	2.78	18.0	0.593531	0.414345822	0.585654178	0.514
ENSMUSG00000020358	Hnrnpab	0.2639	0.2564	0.0542	206.0	22091.0	0.662337662	2.537790169	0.083864276	264.0	1.66	14.0	0.497777	0.503883052	0.496116948	0.52225
ENSMUSG00000060373	Hnrnpc	0.2113	0.3285	0.0853	205.0	61569.0	0.703590527	3.59998466	0.020389521	2288.0	1.95	21.0	0.610792	0.385146556	0.614853444	0.467
ENSMUSG00000000568	Hnrnpd	0.2086	0.488	0.0952	315.0	72623.0	2.035905271	6.416290111	0.076896327	1128.0	2.44	22.0	0.614502	0.372321373	0.627678627	0.5385
ENSMUSG00000029328	Hnrnpdl	0.1701	0.0	0.0	61.0	60284.0	0.603514133	3.057185164	0.194616611	1183.0	2.22	11.0	0.548884	0.438493435	0.561506565	0.5675
ENSMUSG00000042079	Hnrnpf	0.216	0.3084	0.1117	410.0	37263.0	0.263559969	3.516408276	0.025392556	1864.0	0.7	41.0	0.551143	0.448437704	0.551562296	0.46275
ENSMUSG00000007850	Hnrnph1	0.1911	0.3365	0.093	328.0	22528.0	0.379679144	3.807701869	0.095492662	941.0	2.26	22.0	0.600692	0.380624297	0.619375703	0.5175
ENSMUSG00000045427	Hnrnph2	0.1974	0.3685	0.0927	282.0	53.0	0.495034377	1.922969461	0.218138506	753.0	1.63	12.0	0.593941	0.393623188	0.606376812	0.4185
ENSMUSG00000020069	Hnrnph3	0.2919	0.4819	0.0906	200.0	43643.0	1.469824293	4.179224385	0.391681109	998.0	2.2	15.0	0.583685	0.408378455	0.591621545	0.5215
ENSMUSG00000021546	Hnrnpk	0.1684	0.2748	0.0993	278.0	1096.0	0.493506494	4.296303035	0.181676637	1356.0	2.5	31.0	0.573431	0.425693241	0.574306759	0.57425
ENSMUSG00000015165	Hnrnpl	0.1984	0.2135	0.0875	560.0	19572.0	0.562261268	3.863754388	0.040795512	992.0	2.47	37.0	0.487469	0.5054766	0.4945234	0.526
ENSMUSG00000024095	Hnrnpll	0.1729	0.0	0.0	343.0	166211.0	0.77540107	5.125759208	0.038570428	446.0	2.35	40.0	0.605699	0.388302166	0.611697834	0.5375
ENSMUSG00000059208	Hnrnpm	0.1882	0.2933	0.0873	1482.0	48805.0	1.103132162	2.116548186	0.03706712	195.0	2.36	39.0	0.589864	0.401264512	0.598735488	0.46975
ENSMUSG00000066037	Hnrnpr	0.1916	0.427	0.0901	136.0	24901.0	4.482811306	4.186575094	0.020606011	1310.0	2.9	51.0	0.599092	0.39333284	0.60666716	0.527
ENSMUSG00000039630	Hnrnpu	0.179	0.3177	0.0751	158.0	18599.0	0.699770817	6.08289867	0.129230349	1891.0	2.17	14.0	0.602661	0.370248074	0.629751926	0.5485
ENSMUSG00000040725	Hnrnpul1	0.2257	0.2719	0.066	123.0	35669.0	0.647822765	2.962143329	0.011371078	386.0	2.12	32.0	0.536183	0.45415814	0.54584186	0.53175
ENSMUSG00000071659	Hnrnpul2	0.292	0.2943	0.0492	273.0	676.0	1.624140565	2.705093083	0.051361868	542.0	1.91	20.0	0.559431	0.409494232	0.590505768	0.5255
ENSMUSG00000025176	Hoga1	0.7944	0.8006	0.279	87.0	9832.0	0.231474408	1.695496682	0.025275644	85.0	1.43	26.0	0.533915	0.461328558	0.538671442	0.52775
ENSMUSG00000007617	Homer1	0.5518	0.5544	0.0927	500.0	112413.0	0.497326203	2.816420718	0.005663201	4036.0	2.28	55.0	0.624111	0.374701297	0.625298703	0.48975
ENSMUSG00000025813	Homer2	0.5439	0.6126	0.07	298.0	136236.0	0.209320092	2.839735242	0.006349758	244.0	1.53	109.0	0.530849	0.467972494	0.532027506	0.556
ENSMUSG00000003573	Homer3	0.3812	0.5261	0.0944	344.0	48360.0	0.834224599	2.187420212	0.040221914	172.0	1.42	25.0	0.465453	0.514954632	0.485045368	0.559
ENSMUSG00000057156	Homez	0.4521	0.5178	0.0689	114.0	56812.0	0.072574484	2.546748912	0.062964381	308.0	0.98	12.0	0.554389	0.442539683	0.557460317	0.4155
ENSMUSG00000028572	Hook1	0.7169	0.5499	0.0589	255.0	409733.0	1.065699007	3.182224382	0.012307692	93.0	2.09	39.0	0.626826	0.369219667	0.630780333	0.437
ENSMUSG00000052566	Hook2	0.5232	0.412	0.0879	106.0	14060.0	0.415584416	2.485295489	0.045518757	155.0	1.35	21.0	0.493368	0.492322738	0.507677262	0.50775
ENSMUSG00000037234	Hook3	0.2402	0.4254	0.0775	211.0	103574.0	2.136745607	3.130188615	0.015633148	199.0	2.32	83.0	0.59883	0.402998776	0.597001224	0.50875
ENSMUSG00000059325	Hopx	0.6201	0.4576	0.0779	290.0	99099.0	0.216959511	2.845792054	0.020152835	1117.0	0.73	39.0	0.549833	0.449521825	0.550478175	0.45025
ENSMUSG00000029844	Hoxa1	0.5328	0.8392	0.0	97.0	145768.0	0.281130634	1.961679641	0.132282888	202.0	1.34	7.0	0.515762	0.448637317	0.551362683	0.5465
ENSMUSG00000014704	Hoxa2	0.6681	0.6706	0.0	188.0	6514.0	0.375095493	1.909728737	0.485513245	173.0	2.14	7.0	0.50352	0.51875	0.48125	0.51875
ENSMUSG00000079560	Hoxa3	0.5741	0.5036	0.0	385.0	4393.0	0.996944232	1.719749467	0.021518556	190.0	1.4	136.0	0.508126	0.489231363	0.510768637	0.51975
ENSMUSG00000000942	Hoxa4	0.8251	0.6948	0.0	66.0	26922.0	1.059587471	3.297618712	1.741362764	1.0	0.91	10.0	0.427268	0.54805726	0.45194274	0.5385
ENSMUSG00000038253	Hoxa5	0.6076	0.648	0.0	238.0	12834.0	1.27578304	2.062363157	0.776014109	116.0	2.37	10.0	0.483769	0.55276907	0.44723093	0.55975
ENSMUSG00000038236	Hoxa7	0.6421	0.5552	0.0	140.0	7054.0	0.329258976	1.714929873	0.070799458	929.0	0.82	19.0	0.476707	0.521952479	0.478047521	0.515
ENSMUSG00000038227	Hoxa9	0.7388	0.5351	0.0	0.0	10696.0	0.084797555	2.291223021	0.112233446	1142.0	2.04	28.0	0.465974	0.536052101	0.463947899	0.51425
ENSMUSG00000075588	Hoxb2	0.646	0.4628	0.0	0.0	27199.0	0.608861727	2.522000399	0.214354067	245.0	0.42	8.0	0.45469			0.48475
ENSMUSG00000048763	Hoxb3	0.6517	0.4575	0.0	360.0	5059.0	0.900687548	2.883945205	0.0329188	718.0	1.65	53.0	0.495915	0.498622461	0.501377539	0.44675
ENSMUSG00000038692	Hoxb4	0.5258	0.5221	0.0	504.0	14931.0	0.659281895	3.378950766	0.206048028	654.0	1.07	16.0	0.457592	0.514888337	0.485111663	0.52425
ENSMUSG00000038700	Hoxb5	0.7113	0.5221	0.0	0.0	10860.0	0.66157372	2.371582604	0.271259419	8.0	1.27	9.0	0.466978			0.53775
ENSMUSG00000000690	Hoxb6	0.7905	0.6228	0.0	650.0	5853.0	0.271963331	3.589867424	0.05057724	79.0	1.7	28.0	0.478557	0.513744741	0.486255259	0.48325
ENSMUSG00000038721	Hoxb7	0.779	0.6303	0.0	106.0	4718.0	0.160427807	3.363658537	0.205874047	7.0	1.58	8.0	0.477401	0.528679413	0.471320587	0.55075
ENSMUSG00000056648	Hoxb8	0.8642	0.6659	0.0	1059.0	10448.0	0.887700535	4.539304399	0.302754982	759.0	1.61	14.0	0.455878	0.559278351	0.440721649	0.50375
ENSMUSG00000020875	Hoxb9	0.8644	0.6062	0.0	86.0	77141.0	0.472880061	3.149627488	0.097859922	325.0	1.14	17.0	0.462931	0.546588694	0.453411306	0.58
ENSMUSG00000075394	Hoxc4	0.6678	0.5857	0.0	866.0	20677.0	0.423223835	2.615279252	0.017690502	306.0	1.88	22.0	0.529944	0.460540893	0.539459107	0.49275
ENSMUSG00000022485	Hoxc5	0.7168	0.593	0.0	0.0	647.0	0.053475936	2.115986576	0.016980428	31.0	1.24	119.0	0.500156	0.498970934	0.501029066	0.52125
ENSMUSG00000001661	Hoxc6	0.7008	0.569	0.0	0.0	7650.0	0.436210848	2.645880698	0.163589867	14.0	2.2	19.0	0.509671	0.48786157	0.51213843	0.513
ENSMUSG00000001657	Hoxc8	0.7868	0.544	0.0	174.0	13572.0	0.82658518	2.651332555	0.440609453	387.0	1.34	6.0	0.485537	0.527839644	0.472160356	0.5265
ENSMUSG00000036139	Hoxc9	0.8101	0.4012	0.0	633.0	9589.0	0.870893812	2.831470875	0.149516489	823.0	1.29	21.0	0.478735	0.510279389	0.489720611	0.543
ENSMUSG00000042448	Hoxd1	0.8176	0.3925	0.0	123.0	36252.0	0.346065699	2.450492811	0.191312384	118.0	0.63	12.0	0.447064	0.591362126	0.408637874	0.54
ENSMUSG00000101174	Hoxd4	0.7014	0.597	0.0	0.0	2.0	0.504965623	2.30945658	0.07307715	724.0	0.4	37.0	0.507556	0.482725466	0.517274534	0.4865
ENSMUSG00000027102	Hoxd8	0.8348	0.5326	0.0	644.0	7178.0	0.576012223	3.233488639	0.236633663	424.0	1.03	18.0	0.462859	0.397468354	0.602531646	0.565
ENSMUSG00000043342	Hoxd9	0.7946	0.5204	0.0	330.0	5803.0	0.45683728	2.56435557	0.287555377	181.0	1.05	12.0	0.40693	0.488439306	0.511560694	0.56225
ENSMUSG00000031722	Hp	0.7167	0.6785	0.059	159.0	13281.0	0.194041253	2.496814993	0.095650025	329.0	0.51	6.0	0.487515	0.487777778	0.512222222	0.45725
ENSMUSG00000028759	Hp1bp3	0.1953	0.1881	0.0718	549.0	223274.0	1.090909091	4.705734964	0.029518475	543.0	1.82	47.0	0.553015	0.438298971	0.561701029	0.5525
ENSMUSG00000028785	Hpca	0.7958	0.78	0.2233	411.0	16489.0	0.333842628	2.058054017	0.042892625	1237.0	1.61	31.0	0.466705	0.523665893	0.476334107	0.576
ENSMUSG00000071379	Hpcal1	0.2662	0.3719	0.1051	217.0	146062.0	0.212375859	3.367151166	0.003907834	1491.0	1.96	82.0	0.509399	0.489774188	0.510225812	0.56675
ENSMUSG00000046093	Hpcal4	0.9554	0.8144	0.0	512.0	43275.0	0.759358289	2.362345022	0.034506797	229.0	1.57	14.0	0.492113	0.50443154	0.49556846	0.52325
ENSMUSG00000043155	Hpdl	0.6581	0.7929	0.2392	446.0	13985.0	0.225362872	1.957618021	0.163434903	152.0	0.28	5.0	0.407982			0.50875
ENSMUSG00000038005	Hpf1	0.2942	0.0	0.0	72.0	257558.0	0.107715814	1.949950446	0.024360394	90.0	0.94	18.0	0.576815	0.420761412	0.579238588	0.46075
ENSMUSG00000031613	Hpgd	0.5369	0.5631	0.0825	36.0	354076.0	0.241405653	2.446343854	0.017687075	106.0	1.63	18.0	0.630825	0.366766225	0.633233775	0.44075
ENSMUSG00000029919	Hpgds	0.6352	0.867	0.2492	247.0	102300.0	0.591291062	3.362163728	0.017815114	56.0	0.79	22.0	0.586146	0.412883181	0.587116819	0.41275
ENSMUSG00000001249	Hpn	0.721	0.6377	0.0	211.0	38586.0	0.258976318	2.54366842	0.027766041	515.0	1.27	25.0	0.480563	0.509907709	0.490092291	0.575
ENSMUSG00000025630	Hprt	0.2591	0.2773	0.0718	88.0	75871.0	0.22841864	2.888147788	0.02055244	289.0	2.6	24.0	0.612326	0.387137805	0.612862195	0.465
ENSMUSG00000025188	Hps1	0.2463	0.3973	0.0879	206.0	27203.0	0.46065699	1.71498799	0.019819095	1434.0	1.07	32.0	0.491678	0.498388342	0.501611658	0.5235
ENSMUSG00000027615	Hps3	0.3873	0.2936	0.092	51.0	78247.0	0.813598167	4.103396445	0.013715331	180.0	1.14	37.0	0.585609	0.411681516	0.588318484	0.4665
ENSMUSG00000042328	Hps4	0.2283	0.3157	0.1479	1047.0	42.0	0.465240642	1.588197702	0.028047434	1409.0	0.79	49.0	0.477414	0.518804514	0.481195486	0.5185
ENSMUSG00000014418	Hps5	0.2556	0.3618	0.1201	650.0	44238.0	0.932773109	1.859363409	0.039001209	2323.0	1.34	44.0	0.566475	0.424123624	0.575876376	0.47725
ENSMUSG00000074811	Hps6	0.2544	0.4645	0.0678	119.0	5019.0	0.268907563	2.391489715	0.093738283	92.0	0.66	9.0	0.402851			0.5415
ENSMUSG00000035273	Hpse	0.4821	0.6196	0.1063	123.0	45432.0	0.609625668	2.641039806	0.011979917	131.0	0.89	47.0	0.553575	0.44261235	0.55738765	0.50025
ENSMUSG00000030895	Hpx	0.9603	0.9318	0.3719	48.0	18484.0	0.187165775	4.804847291	0.053131597	59.0	0.73	8.0	0.531261	0.455451181	0.544548819	0.46875
ENSMUSG00000022096	Hr	0.6898	0.5585	0.0533	697.0	8702.0	0.960275019	2.625001111	0.021647686	707.0	0.97	29.0	0.461499	0.513851207	0.486148793	0.615
ENSMUSG00000025499	Hras	0.1827	0.0	0.0	164.0	21103.0	0.381207028	2.192248408	0.167799053	371.0	1.57	12.0	0.420923	0.616370809	0.383629191	0.59325
ENSMUSG00000071001	Hrct1	0.6844	0.6915	0.1657	175.0	16932.0	0.142093201	2.705434774	0.128011012	366.0	0.0	4.0	0.440083			0.53925
ENSMUSG00000022877	Hrg	0.9766	0.394	0.0	52.0	32738.0	0.234530176	2.408775546	0.052522199	17.0	0.42	11.0	0.563533	0.427409332	0.572590668	0.44025
ENSMUSG00000053004	Hrh1	0.6083	0.7429	0.166	248.0	115301.0	0.583651642	3.066905685	0.004685926	1103.0	0.11	88.0	0.509073	0.489868716	0.510131284	0.53825
ENSMUSG00000034987	Hrh2	0.6084	0.7854	0.0	505.0	120260.0	0.420932009	1.862511475	0.013661112	880.0	0.18	27.0	0.5132	0.48293658	0.51706342	0.52775
ENSMUSG00000020605	Hs1bp3	0.289	0.3036	0.1032	35.0	11477.0	0.348357525	2.060214989	0.009574258	34.0	0.73	47.0	0.47149	0.525953197	0.474046803	0.52225
ENSMUSG00000040151	Hs2st1	0.3821	0.4354	0.1064	325.0	364961.0	1.016042781	2.507350574	0.006186066	215.0	2.19	165.0	0.568901	0.429980864	0.570019136	0.5155
ENSMUSG00000051022	Hs3st1	0.6254	0.5785	0.0867	325.0	878663.0	0.324675325	2.489084918	0.002437439	396.0	0.69	88.0	0.589879	0.409288191	0.590711809	0.4065
ENSMUSG00000046321	Hs3st2	0.8683	0.5477	0.0	441.0	308968.0	0.328495034	2.106877354	0.003571363	271.0	0.78	89.0	0.553292	0.44370027	0.55629973	0.556
ENSMUSG00000047759	Hs3st3a1	0.6665	0.7943	0.1721	736.0	355865.0	0.676088617	2.09081284	0.006799145	443.0	0.36	76.0	0.564336	0.430556054	0.569443946	0.5405
ENSMUSG00000070407	Hs3st3b1	0.5778	0.6912	0.092	404.0	793309.0	0.888464477	2.702209504	0.008273973	178.0	0.63	63.0	0.516863	0.478187919	0.521812081	0.58225
ENSMUSG00000044499	Hs3st5	0.8515	0.6487	0.0	1164.0	794926.0	0.649350649	2.698456987	0.002023983	2957.0	1.06	156.0	0.607175	0.391940658	0.608059342	0.51175
ENSMUSG00000045216	Hs6st1	0.3423	0.2939	0.0899	259.0	1218408.0	0.74025974	3.489499843	0.014455425	103.0	0.78	56.0	0.481457	0.51220578	0.48779422	0.58975
ENSMUSG00000062184	Hs6st2	0.5438	0.7298	0.198	255.0	476024.0	0.825821238	4.108451721	0.003210632	0.0	1.54	186.0	0.59648	0.402795097	0.597204903	0.545
