ts_id	Geneid	length	Total_num_exons	Total_exons_len	avg_exon_length	Total_num_introns	Total_introns_len	avg_intron_length	Total_num_utr_5	Total_utr_5_len	avg_utr_5_length	Total_num_utr_3	Total_utr_3_len	avg_utr_3_length
ENST00000519278	ENSG00000104419	19054	8	3991	498.88	7	15077	2153.86	0	0	0	0	0	0
ENST00000263849	ENSG00000104427	53678	9	3319	368.78	8	50375	6296.88	1	61	61	1	2273	2273
ENST00000541183	ENSG00000104432	72751	5	2025	405	4	70734	17683.5	1	602	602	1	940	940
ENST00000220876	ENSG00000104435	55043	5	1908	381.6	4	53143	13285.75	1	80	80	1	1285	1285
ENST00000276569	ENSG00000104442	31721	7	3007	429.57	6	28726	4787.67	2	217	108.5	1	1937	1937
ENST00000395715	ENSG00000104447	260481	7	9971	1424.43	6	250522	41753.67	2	554	277	1	5528	5528
ENST00000251809	ENSG00000104450	83870	19	3767	198.26	18	80139	4452.17	2	88	44	1	882	882
ENST00000220913	ENSG00000104472	5834	3	2484	828	2	3354	1677	1	179	179	1	1908	1908
ENST00000395923	ENSG00000104490	438366	6	3814	635.67	5	434562	86912.4	4	464	116	1	2767	2767
ENST00000396330	ENSG00000104497	42701	9	3461	384.56	8	39256	4907	3	510	170	1	1911	1911
ENST00000220940	ENSG00000104499	12052	4	732	183	3	11326	3775.33	2	92	46	1	162	162
ENST00000520539	ENSG00000104517	160429	59	10954	185.66	58	149591	2579.16	1	467	467	1	2030	2030
ENST00000524846	ENSG00000104518	4372	6	3468	578	5	914	182.8	0	0	0	0	0	0
ENST00000531473	ENSG00000104522	4888	9	2229	247.67	8	2675	334.38	0	0	0	0	0	0
ENST00000495276	ENSG00000104524	6367	6	3348	558	5	3029	605.8	1	28	28	1	2491	2491
ENST00000527741	ENSG00000104529	4525	4	3722	930.5	3	809	269.67	0	0	0	0	0	0
ENST00000523822	ENSG00000104537	16880	2	1966	983	1	14916	14916	0	0	0	0	0	0
ENST00000265896	ENSG00000104549	23780	11	2973	270.27	10	20827	2082.7	1	900	900	1	339	339
ENST00000265807	ENSG00000104611	82527	10	3286	328.6	9	79259	8806.56	2	337	168.5	1	1577	1577
ENST00000397977	ENSG00000104613	34653	17	2534	149.06	16	32151	2009.44	1	123	123	1	263	263
ENST00000250263	ENSG00000104626	30443	7	4528	646.86	6	25927	4321.17	1	168	168	1	3305	3305
ENST00000359741	ENSG00000104635	55460	9	4672	519.11	8	50804	6350.5	2	148	74	1	3039	3039
ENST00000381237	ENSG00000104635	55460	9	4672	519.11	8	50804	6350.5	2	148	74	1	3039	3039
ENST00000221086	ENSG00000104643	43332	10	7091	709.1	9	36259	4028.78	1	74	74	1	5359	5359
ENST00000321250	ENSG00000104660	13118	4	3167	791.75	3	9957	3319	1	106	106	1	2663	2663
ENST00000221114	ENSG00000104671	27272	7	1061	151.57	6	26223	4370.5	1	16	16	1	467	467
ENST00000265806	ENSG00000104679	8173	8	1581	197.62	7	6606	943.71	2	70	35	1	183	183
ENST00000221130	ENSG00000104687	49782	13	3047	234.38	12	46759	3896.58	1	12	12	1	1455	1455
ENST00000221132	ENSG00000104689	34652	10	2700	270	9	31970	3552.22	1	42	42	1	1243	1243
ENST00000620074	ENSG00000104691	37341	10	2001	200.1	9	35358	3928.67	2	984	492	1	77	77
ENST00000221138	ENSG00000104695	27204	7	1953	279	6	25263	4210.5	1	398	398	1	620	620
ENST00000523415	ENSG00000104714	58579	4	3634	908.5	3	54951	18317	0	0	0	2	3259	1629.5
ENST00000221166	ENSG00000104722	5334	3	3274	1091.33	2	2064	1032	1	34	34	1	488	488
ENST00000503731	ENSG00000104723	226377	11	3708	337.09	10	222689	22268.9	1	169	169	2	2484	1242
ENST00000349830	ENSG00000104728	134717	29.5	5677.5	192.515	28.5	129052	4529.56	2	201	100.5	1	1379	1379
ENST00000518288	ENSG00000104728	134628	29.5	5677.5	192.515	28.5	129052	4529.56	2	201	100.5	1	1379	1379
ENST00000567298	ENSG00000104731	67825	17	4589	269.94	16	63268	3954.25	1	83	83	7	2934	419.14
ENST00000262105	ENSG00000104738	17226	16	4199	262.44	15	13057	870.47	1	210	210	1	1383	1383
ENST00000265708	ENSG00000104755	94494	21	2631	125.29	20	91903	4595.15	1	43	43	2	362	181
ENST00000221200	ENSG00000104756	30588	12	3379	281.58	11	27231	2475.55	1	188	188	1	2011	2011
ENST00000398056	ENSG00000104760	45987	10	1977	197.7	9	44028	4892	4	820	205	1	213	213
ENST00000523744	ENSG00000104763	5741	1	5741	5741	0	0	0	0	0	0	0	0	0
ENST00000380629	ENSG00000104765	30075	6	3458	576.33	5	26627	5325.4	1	78	78	1	2716	2716
ENST00000466794	ENSG00000104774	20124	22	3707	168.5	21	16459	783.76	0	0	0	0	0	0
ENST00000615047	ENSG00000104783	14726	10	2039	203.9	9	12705	1411.67	2	583	291.5	2	562	281
ENST00000221399	ENSG00000104804	17779	13	1776	136.62	12	16027	1335.58	2	158	79	1	45	45
ENST00000405315	ENSG00000104805	23062	13	2419	186.08	12	20667	1722.25	2	74	37	1	949	949
ENST00000221403	ENSG00000104808	11272	7	1071	153	6	10213	1702.17	1	24	24	1	37	37
ENST00000323798	ENSG00000104812	25181	16	3585	224.06	15	21626	1441.73	1	198	198	1	1159	1159
ENST00000591517	ENSG00000104814	30285	32	2732	85.38	31	27615	890.81	1	30	30	1	170	170
ENST00000474913	ENSG00000104818	1244	3	778	259.33	2	470	235	2	388	194	0	0	0
ENST00000221418	ENSG00000104823	16374	10	1210	121	9	15182	1686.89	1	23	23	1	192	192
ENST00000597731	ENSG00000104824	5932	6	3100	516.67	5	2842	568.4	0	0	0	0	0	0
ENST00000509705	ENSG00000104825	8915	5	2205	441	4	6718	1679.5	1	54	54	4	1953	488.25
ENST00000649238	ENSG00000104826	1113	3	527	175.67	2	590	295	1	11	11	1	89	89
ENST00000357383	ENSG00000104827	1466	3	880	293.33	2	590	295	1	363	363	1	18	18
ENST00000264071	ENSG00000104833	7992	4	2281	570.25	3	5717	1905.67	1	98	98	1	846	846
ENST00000221431	ENSG00000104835	15499	16	1940	121.25	15	13589	905.93	1	28	28	1	341	341
ENST00000221444	ENSG00000104848	5304	2	4153	2076.5	1	1153	1153	1	115	115	1	2667	2667
ENST00000544278	ENSG00000104852	6193	3	3224	1074.67	2	2973	1486.5	0	0	0	0	0	0
ENST00000541297	ENSG00000104853	38607	14	2746	196.14	13	35887	2760.54	1	466	466	1	300	300
ENST00000625761	ENSG00000104856	36751	12	2291	190.92	11	34482	3134.73	1	132	132	1	409	409
ENST00000544944	ENSG00000104859	31435	19	2788	146.74	18	28683	1593.5	1	693	693	1	110	110
ENST00000469137	ENSG00000104863	3996	5	1062	212.4	4	2942	735.5	0	0	0	0	0	0
ENST00000422370	ENSG00000104866	6661	3	5946	1982	2	719	359.5	0	0	0	0	0	0
ENST00000595881	ENSG00000104870	13138	3	2684	894.67	2	10458	5229	0	0	0	0	0	0
ENST00000262265	ENSG00000104872	5518	9	1206	134	8	4328	541	1	241	241	1	85	85
ENST00000221476	ENSG00000104879	16464	8	1564	195.5	7	14914	2130.57	2	75	37.5	1	338	338
ENST00000668164	ENSG00000104880	123543	29	6710	231.38	28	116889	4174.61	2	417	208.5	1	2181	2181
ENST00000360957	ENSG00000104881	25433	13	3144	241.85	12	22313	1859.42	2	94	47	1	553	553
ENST00000593942	ENSG00000104883	20575	7	1352	193.14	6	19235	3205.83	4	507	126.75	1	327	327
ENST00000391945	ENSG00000104884	20738	23	4131	179.61	22	16651	756.86	1	34	34	1	1793	1793
ENST00000398665	ENSG00000104885	68647	28	7680	274.29	27	61021	2260.04	1	253	253	1	2787	2787
ENST00000588450	ENSG00000104886	3111	3	2861	953.67	2	254	127	0	0	0	0	0	0
ENST00000221485	ENSG00000104888	12128	12	2961	246.75	11	9189	835.36	1	149	149	1	1119	1119
ENST00000593017	ENSG00000104889	6843	6	1251	208.5	5	5602	1120.4	0	0	0	0	0	0
ENST00000589373	ENSG00000104892	16955	10	2016	201.6	9	14957	1661.89	3	819	273	0	0	0
ENST00000597852	ENSG00000104894	5190	6	3178	529.67	5	2022	404.4	0	0	0	0	0	0
ENST00000221494	ENSG00000104897	11833	9	1628	180.89	8	10221	1277.62	2	117	58.5	1	110	110
ENST00000221496	ENSG00000104899	2752	5	1814	362.8	4	946	236.5	1	11	11	1	117	117
ENST00000221498	ENSG00000104901	11241	5	944	188.8	4	10305	2576.25	1	123	123	1	89	89
ENST00000590120	ENSG00000104903	1548	1	1548	1548	0	0	0	0	0	0	0	0	0
ENST00000586054	ENSG00000104904	2833	1	2833	2833	0	0	0	0	0	0	0	0	0
ENST00000592062	ENSG00000104907	12662	18	2597	144.28	17	10099	594.06	3	574	191.33	1	29	29
ENST00000587230	ENSG00000104915	6319	8	1312	164	7	5021	717.29	1	203	203	1	353	353
ENST00000221515	ENSG00000104918	1408	4	520	130	3	894	298	2	85	42.5	1	107	107
ENST00000597312	ENSG00000104921	11311	10	1920	192	9	9409	1045.44	0	0	0	0	0	0
ENST00000682994	ENSG00000104936	10719	11	4028	366.18	10	6711	671.1	0	0	0	0	0	0
ENST00000601089	ENSG00000104938	5315	2	2991	1495.5	1	2326	2326	0	0	0	0	0	0
ENST00000221538	ENSG00000104941	19597	6	2448	408	5	17159	3431.8	1	133	133	1	157	157
ENST00000596243	ENSG00000104946	10200	15	2846	189.73	14	7382	527.29	0	0	0	0	0	0
ENST00000595948	ENSG00000104951	39887	10	2417	241.7	9	37488	4165.33	4	625	156.25	1	17	17
ENST00000246112	ENSG00000104953	17617	17	1994	117.29	16	15655	978.44	2	85	42.5	1	176	176
ENST00000586600	ENSG00000104957	31538	11	1933	175.73	10	29625	2962.5	3	506	168.67	1	229	229
ENST00000595934	ENSG00000104960	1881	1	1881	1881	0	0	0	0	0	0	0	0	0
ENST00000592414	ENSG00000104964	3860	2	3276	1638	1	586	586	0	0	0	0	0	0
ENST00000676183	ENSG00000104967	40312	4	8305	2076.25	3	32013	10671	1	502	502	1	6130	6130
ENST00000679132	ENSG00000104969	5736	3	4100	1366.67	2	1640	820	0	0	0	0	0	0
ENST00000324602	ENSG00000104972	7540	15	3316	221.07	14	4252	303.71	2	200	100	1	1145	1145
ENST00000593767	ENSG00000104973	22096	18	4021	223.39	17	18109	1065.24	1	54	54	1	1560	1560
ENST00000251372	ENSG00000104974	8751	10	3242	324.2	9	5527	614.11	2	200	100	1	1565	1565
ENST00000221573	ENSG00000104976	2914	5	1525	305	4	1397	349.25	1	30	30	1	487	487
ENST00000588234	ENSG00000104979	4319	3	900	300	2	3423	1711.5	1	23	23	1	576	576
ENST00000599939	ENSG00000104980	2228	1	2228	2228	0	0	0	0	0	0	0	0	0
ENST00000595358	ENSG00000104983	23151	14	1831	130.79	13	21346	1642	2	51	25.5	1	230	230
ENST00000263379	ENSG00000104998	21458	14	2964	211.71	13	18520	1424.62	1	112	112	1	929	929
ENST00000263382	ENSG00000105011	17079	4	1693	423.25	3	15392	5130.67	1	134	134	1	948	948
ENST00000588981	ENSG00000105048	16510	14	1125	80.36	13	15411	1185.46	2	59	29.5	1	218	218
ENST00000594104	ENSG00000105053	2198	1	2198	2198	0	0	0	0	0	0	0	0	0
ENST00000263384	ENSG00000105058	6638	4	1467	366.75	3	5177	1725.67	1	34	34	1	1092	1092
ENST00000412770	ENSG00000105063	29240	24	4008	167	23	25278	1099.04	2	591	295.5	1	750	750
ENST00000221671	ENSG00000105072	24960	9	3355	372.78	8	21621	2702.62	2	75	37.5	2	1301	650.5
ENST00000597244	ENSG00000105085	3872	1	3872	3872	0	0	0	0	0	0	0	0	0
ENST00000593091	ENSG00000105088	60120	6	2130	355	5	58000	11600	1	220	220	1	469	469
ENST00000602101	ENSG00000105122	12892	16	4294	268.38	15	8628	575.2	0	0	0	0	0	0
ENST00000680336	ENSG00000105127	26389	14	4325	308.93	13	22090	1699.23	0	0	0	0	0	0
ENST00000221730	ENSG00000105131	5531	7	1845	263.57	6	3698	616.33	1	238	238	1	519	519
ENST00000533086	ENSG00000105135	9052	10	4258	425.8	9	4812	534.67	0	0	0	0	0	0
ENST00000522346	ENSG00000105136	6702	3	5545	1848.33	2	1161	580.5	0	0	0	0	0	0
ENST00000600252	ENSG00000105137	6143	5	3837	767.4	4	2314	578.5	1	1643	1643	1	1012	1012
ENST00000427043	ENSG00000105141	8815	7	3152	450.29	6	5675	945.83	2	214	107	1	2205	2205
ENST00000596697	ENSG00000105143	11266	4	3268	817	3	8004	2668	0	0	0	0	0	0
ENST00000601799	ENSG00000105146	4410	6	1616	269.33	5	2804	560.8	1	110	110	6	1366	227.67
ENST00000585603	ENSG00000105171	10956	7	2563	366.14	6	8405	1400.83	1	37	37	1	1858	1858
ENST00000262643	ENSG00000105173	12323	12	1966	163.83	11	10379	943.55	2	188	94	1	536	536
ENST00000392271	ENSG00000105176	74375	11	3471	315.55	10	70924	7092.4	1	310	310	1	1544	1544
ENST00000419343	ENSG00000105185	6188	4	1803	450.75	3	4391	1463.67	1	62	62	1	1349	1349
ENST00000306065	ENSG00000105186	78176	29	4461	153.83	28	73771	2634.68	2	142	71	1	1140	1140
ENST00000601390	ENSG00000105193	2727	4	2393	598.25	3	340	113.33	0	0	0	0	0	0
ENST00000607714	ENSG00000105197	12943	11	5048	458.91	10	7915	791.5	1	17	17	1	3960	3960
ENST00000221797	ENSG00000105198	4952	4	604	151	3	4354	1451.33	1	46	46	1	136	136
ENST00000599159	ENSG00000105202	8118	5	1405	281	4	6721	1680.25	0	0	0	0	0	0
ENST00000593685	ENSG00000105204	8286	11	2735	248.64	10	5571	557.1	2	471	235.5	1	366	366
ENST00000221804	ENSG00000105205	6776	4	635	158.75	3	6147	2049	1	78	78	1	126	126
ENST00000430325	ENSG00000105219	4483	5	1821	364.2	4	2670	667.5	1	49	49	1	845	845
ENST00000415930	ENSG00000105220	37675	19	4360	229.47	18	33351	1852.83	1	171	171	1	2378	2378
ENST00000392038	ENSG00000105221	55030	14	5264	376	13	49792	3830.15	2	251	125.5	1	3556	3556
ENST00000409587	ENSG00000105223	29800	13	2193	168.69	12	27631	2302.58	3	400	133.33	1	311	311
ENST00000291825	ENSG00000105227	19598	6	5508	918	5	14100	2820	4	273	68.25	1	4790	4790
ENST00000262971	ENSG00000105229	31652	11	3080	280	10	28592	2859.2	1	26	26	1	1512	1512
ENST00000252891	ENSG00000105245	24748	10	3571	357.1	9	21195	2355	1	169	169	1	1564	1564
ENST00000221847	ENSG00000105246	8007	5	1163	232.6	4	6852	1713	1	29	29	1	441	441
ENST00000262962	ENSG00000105248	22010	8	1439	179.88	7	20585	2940.71	1	68	68	1	393	393
ENST00000543264	ENSG00000105251	11458	6	1916	319.33	5	9552	1910.4	1	799	799	1	90	90
ENST00000651435	ENSG00000105254	10441	7	1074	153.43	6	9379	1563.17	1	56	56	1	164	164
ENST00000221856	ENSG00000105255	19240	13	1846	142	12	17418	1451.5	1	150	150	1	194	194
ENST00000586789	ENSG00000105258	1472	5	998	199.6	4	482	120.5	0	0	0	0	0	0
ENST00000585332	ENSG00000105261	2510	3	698	232.67	2	1816	908	0	0	0	1	51	51
ENST00000360535	ENSG00000105270	18215	14	3364	240.29	13	14877	1144.38	2	210	105	1	1499	1499
ENST00000262961	ENSG00000105278	65016	19	4785	251.84	18	60267	3348.17	1	22	22	1	1926	1926
ENST00000542575	ENSG00000105281	13713	8	2890	361.25	7	10837	1548.14	1	630	630	1	628	628
ENST00000291281	ENSG00000105287	42800	18	3606	200.33	17	39228	2307.53	1	745	745	1	208	208
ENST00000541714	ENSG00000105289	42431	21	3097	147.48	20	39374	1968.7	2	189	94.5	1	130	130
ENST00000221891	ENSG00000105290	11220	17	2387	140.41	16	8865	554.06	1	64	64	1	352	352
ENST00000429344	ENSG00000105298	16147	10	3593	359.3	9	12572	1396.89	1	29	29	1	1279	1279
ENST00000643617	ENSG00000105321	17180	14	2177	155.5	13	15029	1156.08	2	160	80	1	242	242
ENST00000392006	ENSG00000105323	43417	15	3940	262.67	14	39505	2821.79	1	133	133	1	1223	1223
ENST00000441788	ENSG00000105325	32025	14	5192	370.86	13	26859	2066.08	2	200	100	1	3499	3499
ENST00000439096	ENSG00000105327	10377	4	1850	462.5	3	8533	2844.33	2	288	144	1	979	979
ENST00000221930	ENSG00000105329	23601	7	2787	398.14	6	20826	3471	1	879	879	1	730	730
ENST00000519811	ENSG00000105339	67217	23	5550	241.3	22	61711	2805.05	1	120	120	1	1572	1572
ENST00000589503	ENSG00000105341	8220	3	2320	773.33	2	5904	2952	0	0	0	0	0	0
ENST00000221954	ENSG00000105352	8105	7	1212	173.14	6	6905	1150.83	1	112	112	1	360	360
ENST00000221957	ENSG00000105355	29328	8	2240	280	7	27102	3871.71	2	78	39	1	852	852
ENST00000642316	ENSG00000105357	106920	43	6957	161.79	42	100047	2382.07	2	55	27.5	1	751	751
ENST00000393733	ENSG00000105364	7800	9	1629	181	8	6187	773.38	1	28	28	1	520	520
ENST00000321424	ENSG00000105366	7459	7	2956	422.29	6	4515	752.5	1	68	68	1	1383	1383
ENST00000221972	ENSG00000105369	4095	5	1104	220.8	4	2999	749.75	1	27	27	1	393	393
ENST00000221973	ENSG00000105370	8048	5	988	197.6	4	7068	1767	2	45	22.5	1	293	293
ENST00000393717	ENSG00000105371	1520	2	1392	696	1	130	130	1	10	10	1	668	668
ENST00000598742	ENSG00000105372	12672	6	2027	337.83	5	10655	2131	1	36	36	1	1549	1549
ENST00000600410	ENSG00000105373	11494	10	4195	419.5	9	7317	813	0	0	0	0	0	0
ENST00000595217	ENSG00000105374	1097	3	819	273	2	282	141	1	167	167	1	222	222
ENST00000221980	ENSG00000105376	6828	11	3040	276.36	10	3808	380.8	1	93	93	1	163	163
ENST00000354232	ENSG00000105379	11939	5	3556	711.2	4	8391	2097.75	1	2469	2469	1	43	43
ENST00000598473	ENSG00000105383	17896	6	4734	789	5	13172	2634.4	0	0	0	0	0	0
ENST00000221992	ENSG00000105388	21809	10	3511	351.1	9	18316	2035.11	1	107	107	2	1288	644
ENST00000221996	ENSG00000105392	21389	4	4370	1092.5	3	17025	5675	2	111	55.5	1	3358	3358
ENST00000359435	ENSG00000105393	11953	9	1481	164.56	8	10488	1311	2	195	97.5	1	290	290
ENST00000525621	ENSG00000105397	30041	25	4268	170.72	24	25821	1075.88	3	381	127	1	302	302
ENST00000222002	ENSG00000105398	15850	6	1910	318.33	5	13950	2790	1	59	59	1	989	989
ENST00000222005	ENSG00000105401	12411	8	1626	203.25	7	10799	1542.71	1	64	64	1	419	419
ENST00000597778	ENSG00000105402	9460	5	3903	780.6	4	5565	1391.25	0	0	0	0	0	0
ENST00000599219	ENSG00000105404	1152	2	801	400.5	1	353	353	0	0	0	0	0	0
ENST00000441343	ENSG00000105409	27634	22	3840	174.55	21	23836	1135.05	1	139	139	0	0	0
ENST00000561204	ENSG00000105419	15679	13	2208	169.85	12	13495	1124.58	0	0	0	0	0	0
ENST00000587303	ENSG00000105426	79874	37	6390	172.7	36	73556	2043.22	1	101	101	1	407	407
ENST00000222032	ENSG00000105427	3280	4	537	134.25	3	2749	916.33	2	62	31	1	135	135
ENST00000222033	ENSG00000105428	1441	1	1441	1441	0	0	0	1	76	76	1	76	76
ENST00000251268	ENSG00000105429	53132	42	11179	266.17	41	42035	1025.24	1	610	610	1	1991	1991
ENST00000597017	ENSG00000105438	8279	4	1598	399.5	3	6687	2229	1	427	427	1	716	716
ENST00000493260	ENSG00000105443	10037	11	4663	423.91	10	5394	539.4	0	0	0	0	0	0
ENST00000253237	ENSG00000105447	11041	7	5368	766.86	6	5685	947.5	1	24	24	1	3998	3998
ENST00000263269	ENSG00000105464	51265	14	5525	394.64	13	45766	3520.46	3	509	169.67	1	995	995
ENST00000344846	ENSG00000105467	12012	5	1047	209.4	4	10973	2743.25	2	280	140	1	60	60
ENST00000250340	ENSG00000105472	2346	4	1379	344.75	3	973	324.33	1	163	163	1	242	242
ENST00000315396	ENSG00000105479	23620	14	3229	230.64	13	20417	1570.54	2	685	342.5	1	520	520
ENST00000651546	ENSG00000105483	47828	14	5624	401.71	13	42230	3248.46	4	376	94	1	3625	3625
ENST00000594759	ENSG00000105486	54878	28	4130	147.5	27	50802	1881.56	2	145	72.5	5	1561	312.2
ENST00000425629	ENSG00000105492	13853	8	3655	456.88	7	10212	1458.86	1	23	23	1	2264	2264
ENST00000262259	ENSG00000105497	21229	5	6557	1311.4	4	14680	3670	2	375	187.5	1	4044	4044
ENST00000354276	ENSG00000105499	62940	17	2513	147.82	16	60459	3778.69	2	330	165	2	586	293
ENST00000534261	ENSG00000105501	33620	10	2370	237	9	31268	3474.22	2	402	201	1	305	305
ENST00000293255	ENSG00000105507	14698	6	1859	309.83	5	12849	2569.8	1	158	158	1	1175	1175
ENST00000540069	ENSG00000105509	10881	5	2112	422.4	4	8777	2194.25	1	59	59	1	316	316
ENST00000222120	ENSG00000105514	17591	5	4245	849	4	13354	3338.5	2	252	126	1	3331	3331
ENST00000594723	ENSG00000105516	6622	2	5758	2879	1	866	866	0	0	0	0	0	0
ENST00000588321	ENSG00000105518	3448	2	1312	656	1	2138	2138	0	0	0	0	0	0
ENST00000452990	ENSG00000105519	3540	6	1795	299.17	5	1755	351	3	748	249.33	1	556	556
ENST00000251473	ENSG00000105520	10314	10	2737	273.7	9	7595	843.89	3	379	126.33	1	1320	1320
ENST00000263266	ENSG00000105523	15117	7	4119	588.43	6	11010	1835	3	1530	510	1	1149	1149
ENST00000222145	ENSG00000105538	20027	12	3211	267.58	11	16838	1530.73	2	96	48	1	214	214
ENST00000342640	ENSG00000105549	14281	8	1657	207.12	7	12638	1805.43	1	57	57	1	454	454
ENST00000593756	ENSG00000105550	2808	4	1351	337.75	3	1463	487.67	2	609	304.5	1	111	111
ENST00000595376	ENSG00000105552	8984	5	2259	451.8	4	6733	1683.25	0	0	0	0	0	0
ENST00000264819	ENSG00000105556	39225	14	2783	198.79	13	36468	2805.23	1	15	15	1	1118	1118
ENST00000263265	ENSG00000105559	31522	20	3093	154.65	19	28467	1498.26	2	543	271.5	1	193	193
ENST00000322088	ENSG00000105568	39468	15	5367	357.8	14	34129	2437.79	1	46	46	1	3538	3538
ENST00000425528	ENSG00000105576	24733	26	5077	195.27	25	19706	788.24	3	297	99	2	2065	1032.5
ENST00000598732	ENSG00000105583	1258	3	630	210	2	632	316	0	0	0	1	372	372
ENST00000391767	ENSG00000105605	34674	6	2760	460	5	31924	6384.8	2	271	135.5	1	1658	1658
ENST00000590530	ENSG00000105607	8805	12	1883	156.92	11	6944	631.27	2	73	36.5	6	1191	198.5
ENST00000621581	ENSG00000105609	6701	3	5549	1849.67	2	1156	578	0	0	0	0	0	0
ENST00000264834	ENSG00000105610	2781	3	1616	538.67	2	1169	584.5	1	62	62	1	464	464
ENST00000222219	ENSG00000105612	6242	6	1944	324	5	4308	861.6	1	75	75	1	782	782
ENST00000251472	ENSG00000105613	36439	26	4879	187.65	25	31610	1264.4	1	59	59	1	83	83
ENST00000222224	ENSG00000105617	4562	4	1385	346.25	3	3183	1061	1	27	27	1	561	561
ENST00000419967	ENSG00000105618	16311	13	2282	175.54	12	14053	1171.08	2	398	199	1	398	398
ENST00000391759	ENSG00000105619	8639	6	1186	197.67	5	7463	1492.6	1	389	389	1	31	31
ENST00000458235	ENSG00000105639	23202	24	5410	225.42	23	17838	775.57	2	52	26	1	1962	1962
ENST00000600147	ENSG00000105640	4234	5	1396	279.2	4	2846	711.5	1	37	37	1	891	891
ENST00000222248	ENSG00000105641	23231	15	3619	241.27	14	19640	1402.86	1	376	376	1	1298	1298
ENST00000682421	ENSG00000105642	32888	9	3666	407.33	8	29238	3654.75	2	357	178.5	1	1680	1680
ENST00000593460	ENSG00000105643	5932	2	3750	1875	1	2184	2184	0	0	0	0	0	0
ENST00000222254	ENSG00000105647	17371	16	3996	249.75	15	13405	893.67	2	557	278.5	1	1239	1239
ENST00000222256	ENSG00000105649	7260	5	1501	300.2	4	5767	1441.75	1	148	148	1	687	687
ENST00000594617	ENSG00000105650	39550	16	4671	291.94	15	34909	2327.27	2	241	120.5	1	2278	2278
ENST00000338128	ENSG00000105655	3747	11	2263	205.73	10	1504	150.4	2	52	26	1	526	526
ENST00000594635	ENSG00000105656	79453	13	4087	314.38	12	75390	6282.5	1	62	62	11	3799	345.36
ENST00000338797	ENSG00000105662	98657	15	6944	462.93	14	91741	6552.93	1	26	26	1	4952	4952
ENST00000542601	ENSG00000105664	8534	18	2725	151.39	17	5843	343.71	1	391	391	1	143	143
ENST00000616789	ENSG00000105668	11969	9	1375	152.78	8	10610	1326.25	2	29	14.5	2	519	259.5
ENST00000598969	ENSG00000105669	13481	8	1778	222.25	7	11717	1673.86	0	0	0	0	0	0
ENST00000629999	ENSG00000105671	9486	14	2452	175.14	13	7060	543.08	1	38	38	10	1910	191
ENST00000379026	ENSG00000105672	3128	6	1577	262.83	5	1561	312.2	2	441	220.5	1	20	20
ENST00000262623	ENSG00000105675	13629	22	3743	170.14	21	9928	472.76	1	30	30	1	585	585
ENST00000535612	ENSG00000105676	24575	9	2470	274.44	8	22121	2765.12	2	409	204.5	1	549	549
ENST00000595467	ENSG00000105677	1867	2	1785	892.5	1	84	84	0	0	0	0	0	0
ENST00000222286	ENSG00000105679	11865	11	1459	132.64	10	10426	1042.6	1	73	73	1	150	150
ENST00000361922	ENSG00000105695	21672	12	2438	203.17	11	19256	1750.55	3	153	51	2	529	264.5
ENST00000600490	ENSG00000105696	13611	9	1726	191.78	8	11901	1487.62	2	187	93.5	1	504	504
ENST00000593580	ENSG00000105697	2625	1	2625	2625	0	0	0	0	0	0	0	0	0
ENST00000594264	ENSG00000105698	2835	2	2744	1372	1	93	93	0	0	0	0	0	0
