Geneid	Genename	length
ENSMUSG00000022214	Dcaf11	10061
ENSMUSG00000022215	Fitm1	1339
ENSMUSG00000022216	Psme1	3225
ENSMUSG00000022217	Emc9	3782
ENSMUSG00000022218	Tgm1	13485
ENSMUSG00000022219	Cideb	4410
ENSMUSG00000022220	Adcy4	14987
ENSMUSG00000022221	Ripk3	3872
ENSMUSG00000022223	Sdr39u1	2977
ENSMUSG00000022225	Cma1	3226
ENSMUSG00000022226	Mcpt2	2603
ENSMUSG00000022227	Mcpt1	2415
ENSMUSG00000022228	Zscan26	11552
ENSMUSG00000022229	Atp12a	23484
ENSMUSG00000022231	Sema5a	451530
ENSMUSG00000022234	Cct5	11006
ENSMUSG00000022235	Cmbl	24383
ENSMUSG00000022236	Ropn1l	12528
ENSMUSG00000022237	Ankrd33b	76250
ENSMUSG00000022240	Ctnnd2	856750
ENSMUSG00000022241	Tars	17366
ENSMUSG00000022243	Slc45a2	28514
ENSMUSG00000022244	Amacr	14872
ENSMUSG00000022245	Skor1	10793
ENSMUSG00000022246	Rai14	145600
ENSMUSG00000022247	Brix1	11170
ENSMUSG00000022248	Rad1	12996
ENSMUSG00000022249	Ttc23l	58568
ENSMUSG00000022253	Nadk2	39641
ENSMUSG00000022255	Mtdh	62907
ENSMUSG00000022257	Laptm4b	46276
ENSMUSG00000022261	Sdc2	114214
ENSMUSG00000022262	Dnah5	268302
ENSMUSG00000022263	Trio	295199
ENSMUSG00000022265	Ank	128234
ENSMUSG00000022269	11-Mar	100514
ENSMUSG00000022269	11-Mar	100514
ENSMUSG00000022270	Retreg1	130509
ENSMUSG00000022272	Myo10	191150
ENSMUSG00000022280	Rnf19a	43216
ENSMUSG00000022283	Pabpc1	13314
ENSMUSG00000022285	Ywhaz	23770
ENSMUSG00000022286	Grhl2	130535
ENSMUSG00000022288	4930447A16Rik	15092
ENSMUSG00000022292	Rrm2b	37153
ENSMUSG00000022295	Atp6v1c1	30515
ENSMUSG00000022296	Baalc	75525
ENSMUSG00000022297	Fzd6	32156
ENSMUSG00000022299	Slc25a32	21487
ENSMUSG00000022300	Dcaf13	33993
ENSMUSG00000022303	Dcstamp	15008
ENSMUSG00000022304	Dpys	88982
ENSMUSG00000022305	Lrp12	73393
ENSMUSG00000022306	Zfpm2	449559
ENSMUSG00000022307	Oxr1	413568
ENSMUSG00000022309	Angpt1	252256
ENSMUSG00000022311	Csmd3	1211353
ENSMUSG00000022312	Eif3h	78967
ENSMUSG00000022313	Utp23	7187
ENSMUSG00000022314	Rad21	29509
ENSMUSG00000022315	Slc30a8	40247
ENSMUSG00000022321	Cdh10	195291
ENSMUSG00000022322	Shcbp1	43580
ENSMUSG00000022323	Rida	11236
ENSMUSG00000022324	Matn2	129594
ENSMUSG00000022325	Pop1	35346
ENSMUSG00000022329	Stk3	303427
ENSMUSG00000022330	Osr2	7209
ENSMUSG00000022332	Khdrbs3	172781
ENSMUSG00000022335	Zfat	175094
ENSMUSG00000022336	Eif3e	32663
ENSMUSG00000022337	Emc2	50536
ENSMUSG00000022338	Eny2	10147
ENSMUSG00000022339	Ebag9	22342
ENSMUSG00000022340	Sybu	116209
ENSMUSG00000022340	Sybu	116209
ENSMUSG00000022342	Kcnv1	8545
ENSMUSG00000022346	Myc	4961
ENSMUSG00000022346	Myc	4961
ENSMUSG00000022347	A1bg	22406
ENSMUSG00000022350	Washc5	42172
ENSMUSG00000022351	Sqle	16113
ENSMUSG00000022353	Mtss1	140757
ENSMUSG00000022354	Ndufb9	5734
ENSMUSG00000022357	Klhl38	9598
ENSMUSG00000022358	Fbxo32	39055
ENSMUSG00000022359	Wdyhv1	17279
ENSMUSG00000022360	Atad2	41038
ENSMUSG00000022361	Zhx1	29488
ENSMUSG00000022362	Gm29394	48184
ENSMUSG00000022364	Tbc1d31	57864
ENSMUSG00000022365	Derl1	22948
ENSMUSG00000022366	Slc22a22	233856
ENSMUSG00000022367	Has2	28914
ENSMUSG00000022369	Mtbp	69017
ENSMUSG00000022370	Mrpl13	23656
ENSMUSG00000022371	Col14a1	213055
ENSMUSG00000022372	Sla	50829
ENSMUSG00000022375	Lrrc6	121054
ENSMUSG00000022376	Adcy8	225214
ENSMUSG00000022376	Adcy8	225214
ENSMUSG00000022377	Asap1	294382
ENSMUSG00000022378	Fam49b	131353
ENSMUSG00000022382	Wnt7b	47034
ENSMUSG00000022383	Ppara	67045
ENSMUSG00000022385	Gtse1	16787
ENSMUSG00000022386	Trmu	18074
ENSMUSG00000022387	Brd1	47201
ENSMUSG00000022388	Ttll8	63787
ENSMUSG00000022389	Tef	24444
ENSMUSG00000022390	Zc3h7b	51205
ENSMUSG00000022391	Rangap1	26742
ENSMUSG00000022394	L3mbtl2	24428
ENSMUSG00000022400	Rbx1	10075
ENSMUSG00000022401	Xpnpep3	57346
ENSMUSG00000022403	St13	36376
ENSMUSG00000022404	Slc25a17	41903
ENSMUSG00000022407	Adsl	22458
ENSMUSG00000022408	Fam83f	28580
ENSMUSG00000022412	Mief1	19355
ENSMUSG00000022414	Tab1	28582
ENSMUSG00000022415	Syngr1	28159
ENSMUSG00000022416	Cacna1i	111043
ENSMUSG00000022419	Deptor	146956
ENSMUSG00000022420	Dnal4	14837
ENSMUSG00000022421	Nptxr	18417
ENSMUSG00000022422	Dscc1	14394
ENSMUSG00000022425	Enpp2	81103
ENSMUSG00000022426	Josd1	13670
ENSMUSG00000022427	Tomm22	2541
ENSMUSG00000022428	Cby1	8463
ENSMUSG00000022429	Dmc1	43613
ENSMUSG00000022431	Ribc2	12494
ENSMUSG00000022432	Smc1b	67277
ENSMUSG00000022433	Csnk1e	29310
ENSMUSG00000022434	Fam118a	25743
ENSMUSG00000022435	Upk3a	5408
ENSMUSG00000022436	Sh3bp1	12285
ENSMUSG00000022436	Sh3bp1	12285
ENSMUSG00000022436	Sh3bp1	12285
ENSMUSG00000022436	Sh3bp1	12285
ENSMUSG00000022437	Samm50	25028
ENSMUSG00000022438	Parvb	83647
ENSMUSG00000022439	Parvg	18224
ENSMUSG00000022440	C1qtnf6	6281
ENSMUSG00000022440	C1qtnf6	6281
ENSMUSG00000022441	Efcab6	198639
ENSMUSG00000022442	Ttll1	27126
ENSMUSG00000022443	Myh9	81590
ENSMUSG00000022445	Cyp2d26	4195
ENSMUSG00000022445	Cyp2d26	4195
ENSMUSG00000022449	Adamts20	134097
ENSMUSG00000022450	Ndufa6	4184
ENSMUSG00000022451	Twf1	11930
ENSMUSG00000022452	Smdt1	10102
ENSMUSG00000022453	Naga	9296
ENSMUSG00000022454	Nell2	453331
ENSMUSG00000022455	Wbp2nl	15671
ENSMUSG00000022456	3-Sep	25774
ENSMUSG00000022456	3-Sep	25774
ENSMUSG00000022462	Slc38a2	12340
ENSMUSG00000022463	Srebf2	58200
ENSMUSG00000022464	Slc38a4	61135
ENSMUSG00000022466	Rpap3	30730
ENSMUSG00000022468	Endou	19450
ENSMUSG00000022469	Rapgef3	23078
ENSMUSG00000022471	Xrcc6	34741
ENSMUSG00000022472	Desi1	39219
ENSMUSG00000022474	Pmm1	9824
ENSMUSG00000022475	Hdac7	51838
ENSMUSG00000022476	Polr3h	37938
ENSMUSG00000022477	Aco2	42826
ENSMUSG00000022479	Vdr	53887
ENSMUSG00000022483	Col2a1	29095
ENSMUSG00000022484	Hoxc10	5099
ENSMUSG00000022485	Hoxc5	48232
ENSMUSG00000022487	Gtsf1	28067
ENSMUSG00000022488	Nckap1l	45009
ENSMUSG00000022489	Pde1b	27020
ENSMUSG00000022490	Ppp1r1a	7726
ENSMUSG00000022491	Glycam1	2321
ENSMUSG00000022494	Shisa9	286323
ENSMUSG00000022496	Tnfrsf17	6264
ENSMUSG00000022498	Txndc11	59741
ENSMUSG00000022500	Litaf	102816
ENSMUSG00000022501	Prm1	9515
ENSMUSG00000022503	Nubp1	12482
ENSMUSG00000022504	Ciita	46369
ENSMUSG00000022505	Emp2	32221
ENSMUSG00000022507	1810013L24Rik	28824
ENSMUSG00000022508	Bcl6	23802
ENSMUSG00000022510	Trp63	208339
ENSMUSG00000022512	Cldn1	15201
ENSMUSG00000022514	Il1rap	143562
ENSMUSG00000022515	Anks3	22739
ENSMUSG00000022516	Nudt16l1	2260
ENSMUSG00000022517	Mgrn1	52048
ENSMUSG00000022518	4930562C15Rik	32272
ENSMUSG00000022519	Srl	54239
ENSMUSG00000022521	Crebbp	132671
ENSMUSG00000022523	Fgf12	590716
ENSMUSG00000022525	Plaat1	20838
ENSMUSG00000022526	Zfp251	19828
ENSMUSG00000022528	Hes1	2458
ENSMUSG00000022529	Zfp263	6690
ENSMUSG00000022533	Atp13a3	76109
ENSMUSG00000022533	Atp13a3	76109
ENSMUSG00000022534	Mefv	10881
ENSMUSG00000022536	Glyr1	35956
ENSMUSG00000022537	Tmem44	38717
ENSMUSG00000022538	Lsg1	27100
ENSMUSG00000022540	Rogdi	4799
ENSMUSG00000022542	12-Sep	10996
ENSMUSG00000022544	Eef2kmt	11833
ENSMUSG00000022545	Ercc4	39052
ENSMUSG00000022546	Gpt	3892
ENSMUSG00000022548	Apod	18618
ENSMUSG00000022550	Adck5	19460
ENSMUSG00000022551	Cyc1	2739
ENSMUSG00000022552	Sharpin	4073
ENSMUSG00000022553	Maf1	3081
ENSMUSG00000022554	Hgh1	2541
ENSMUSG00000022555	Dgat1	9938
ENSMUSG00000022556	Hsf1	24493
ENSMUSG00000022557	Bop1	24290
ENSMUSG00000022558	Mroh1	72527
ENSMUSG00000022559	Fbxl6	3018
ENSMUSG00000022560	Slc52a2	5778
ENSMUSG00000022561	Gpaa1	3678
ENSMUSG00000022562	Oplah	21530
ENSMUSG00000022564	Grina	3131
ENSMUSG00000022565	Plec	60406
ENSMUSG00000022568	Scrib	22628
ENSMUSG00000022570	Tsta3	5158
ENSMUSG00000022571	Pycrl	5085
ENSMUSG00000022574	Naprt	3527
ENSMUSG00000022575	Gsdmd	5083
ENSMUSG00000022577	Ly6h	15382
ENSMUSG00000022579	Gpihbp1	2829
ENSMUSG00000022580	Rhpn1	11207
ENSMUSG00000022582	Ly6g	3888
ENSMUSG00000022583	Ly6f	3815
ENSMUSG00000022584	Ly6c2	3811
ENSMUSG00000022586	Ly6i	3898
ENSMUSG00000022587	Ly6e	4856
ENSMUSG00000022589	Cyp11b2	5310
ENSMUSG00000022589	Cyp11b2	5310
ENSMUSG00000022591	Gm9747	2823
ENSMUSG00000022594	Lynx1	5196
ENSMUSG00000022595	Lypd2	2084
ENSMUSG00000022596	Slurp1	3718
ENSMUSG00000022598	Psca	2232
ENSMUSG00000022601	Zbtb11	35032
ENSMUSG00000022602	Arc	3489
ENSMUSG00000022603	Mroh4	30326
ENSMUSG00000022604	Cep97	34969
ENSMUSG00000022607	Ptk2	218091
ENSMUSG00000022607	Ptk2	218091
ENSMUSG00000022610	Mapk12	10069
ENSMUSG00000022613	Miox	2619
ENSMUSG00000022614	Lmf2	4657
ENSMUSG00000022617	Chkb	3534
ENSMUSG00000022619	Mapk8ip2	10557
ENSMUSG00000022620	Arsa	4951
ENSMUSG00000022621	Rabl2	9392
ENSMUSG00000022622	Acr	6261
ENSMUSG00000022623	Shank3	60640
ENSMUSG00000022629	Kif21a	116674
ENSMUSG00000022629	Kif21a	116674
ENSMUSG00000022634	Yaf2	52656
ENSMUSG00000022635	Zcrb1	12230
ENSMUSG00000022636	Alcam	205080
ENSMUSG00000022637	Cblb	176825
ENSMUSG00000022641	Bbx	240548
ENSMUSG00000022650	Retnlb	2038
ENSMUSG00000022651	Retnlg	1877
ENSMUSG00000022652	Morc1	199665
ENSMUSG00000022656	Nectin3	109263
ENSMUSG00000022657	Cd96	84596
ENSMUSG00000022658	Tagln3	13380
ENSMUSG00000022659	Gcsam	12446
ENSMUSG00000022661	Cd200	26920
ENSMUSG00000022663	Atg3	29755
ENSMUSG00000022664	Slc35a5	19135
ENSMUSG00000022665	Ccdc80	34467
ENSMUSG00000022667	Cd200r1	29244
ENSMUSG00000022668	Gtpbp8	9597
ENSMUSG00000022671	Mzt2	14921
ENSMUSG00000022672	Prkdc	204348
ENSMUSG00000022673	Mcm4	13505
ENSMUSG00000022674	Ube2v2	43698
ENSMUSG00000022676	Snai2	3535
ENSMUSG00000022677	Fopnl	18133
ENSMUSG00000022678	Nde1	29655
ENSMUSG00000022679	Mpv17l	46460
ENSMUSG00000022680	Pdxdc1	69981
ENSMUSG00000022681	Ntan1	16202
ENSMUSG00000022682	Rrn3	34128
ENSMUSG00000022683	Pla2g10	15926
ENSMUSG00000022684	Bfar	31756
ENSMUSG00000022685	Parn	130212
ENSMUSG00000022686	B3gnt5	12521
ENSMUSG00000022687	Boc	73850
ENSMUSG00000022696	Sidt1	92813
ENSMUSG00000022698	Naa50	23515
ENSMUSG00000022701	Ccdc191	74516
ENSMUSG00000022701	Ccdc191	74516
ENSMUSG00000022702	Hira	93245
ENSMUSG00000022704	Qtrt2	63781
ENSMUSG00000022705	Drd3	68908
ENSMUSG00000022706	Mrpl40	4846
ENSMUSG00000022707	Gbe1	255769
ENSMUSG00000022708	Zbtb20	734952
ENSMUSG00000022710	Usp7	102715
ENSMUSG00000022711	Pmm2	24713
ENSMUSG00000022715	Tmem114	15863
ENSMUSG00000022718	Dgcr8	35300
ENSMUSG00000022721	Trmt2a	5891
ENSMUSG00000022722	Arl6	26220
ENSMUSG00000022723	Crybg3	108893
ENSMUSG00000022724	Riox2	20688
ENSMUSG00000022738	Gsc2	1954
ENSMUSG00000022742	Cpox	39799
ENSMUSG00000022744	Cldnd1	6343
ENSMUSG00000022747	St3gal6	55303
ENSMUSG00000022748	Cmss1	304848
ENSMUSG00000022749	Tbc1d23	62644
ENSMUSG00000022750	Klhl22	33689
ENSMUSG00000022751	Nit2	10669
ENSMUSG00000022752	Tomm70a	35004
ENSMUSG00000022753	Tmem30c	26728
ENSMUSG00000022754	Tmem45a	81007
ENSMUSG00000022755	Adgrg7	71248
ENSMUSG00000022756	Slc7a4	7512
ENSMUSG00000022757	Tfg	27120
ENSMUSG00000022758	P2rx6	15869
ENSMUSG00000022759	Lrrc74b	16784
ENSMUSG00000022759	Lrrc74b	16784
ENSMUSG00000022760	Thap7	3156
ENSMUSG00000022761	Lztr1	17647
ENSMUSG00000022762	Ncam2	426133
ENSMUSG00000022763	Aifm3	17876
ENSMUSG00000022765	Snap29	24843
ENSMUSG00000022766	Serpind1	12206
ENSMUSG00000022768	Ccdc116	8167
ENSMUSG00000022769	Sdf2l1	2247
ENSMUSG00000022770	Dlg1	211688
ENSMUSG00000022771	Ppil2	24704
ENSMUSG00000022772	Senp5	43617
ENSMUSG00000022773	Ypel1	17042
ENSMUSG00000022774	Ncbp2	13177
ENSMUSG00000022779	Top3b	22230
ENSMUSG00000022780	Meltf	20212
ENSMUSG00000022781	Pak2	63054
ENSMUSG00000022783	Spag6l	76299
ENSMUSG00000022787	Wdr53	9849
ENSMUSG00000022788	Fgd4	177417
ENSMUSG00000022789	Dnm1l	46731
ENSMUSG00000022790	Igsf11	124845
ENSMUSG00000022791	Tnk2	38989
ENSMUSG00000022792	Yars2	6664
ENSMUSG00000022793	B4galt4	26787
ENSMUSG00000022797	Tfrc	23876
ENSMUSG00000022798	Tex55	16545
ENSMUSG00000022799	Arhgap31	114936
ENSMUSG00000022800	Fyttd1	31096
ENSMUSG00000022801	Lrch3	101549
ENSMUSG00000022802	Lmln	65176
ENSMUSG00000022803	Popdc2	16009
ENSMUSG00000022805	Maats1	44391
ENSMUSG00000022807	Osbpl11	58243
ENSMUSG00000022808	Snx4	48827
ENSMUSG00000022809	Nr1i2	46503
ENSMUSG00000022811	Zfp148	123529
ENSMUSG00000022812	Gsk3b	157085
ENSMUSG00000022814	Umps	12258
ENSMUSG00000022816	Fstl1	59643
ENSMUSG00000022817	Itgb5	119675
ENSMUSG00000022818	Cyp2ab1	17019
ENSMUSG00000022820	Ndufb4	7285
ENSMUSG00000022821	Hgd	51869
ENSMUSG00000022822	Abcc5	95093
ENSMUSG00000022824	Muc13	25892
ENSMUSG00000022827	Rabl3	32502
ENSMUSG00000022828	Gtf2e1	30001
ENSMUSG00000022829	Stxbp5l	269983
ENSMUSG00000022831	Hcls1	28231
ENSMUSG00000022832	Ropn1	27432
ENSMUSG00000022833	Ccdc14	34580
ENSMUSG00000022836	Mylk	217501
ENSMUSG00000022837	Iqcb1	44316
ENSMUSG00000022838	Eaf2	81944
ENSMUSG00000022840	Adcy5	150863
ENSMUSG00000022841	Ap2m1	9431
ENSMUSG00000022842	Ece2	16633
ENSMUSG00000022843	Clcn2	13168
ENSMUSG00000022844	Pdia5	93563
ENSMUSG00000022847	Thpo	10059
ENSMUSG00000022848	Slc49a4	75296
ENSMUSG00000022849	Hspbap1	58072
ENSMUSG00000022853	Ehhadh	26522
ENSMUSG00000022855	Senp2	39787
ENSMUSG00000022856	Tmem41a	13228
ENSMUSG00000022857	Tmprss15	138086
ENSMUSG00000022858	Tra2b	21458
ENSMUSG00000022860	Chodl	20787
ENSMUSG00000022861	Dgkg	188714
ENSMUSG00000022863	Btg3	40701
ENSMUSG00000022864	D16Ertd472e	36321
ENSMUSG00000022865	Cxadr	58020
ENSMUSG00000022867	Usp25	103076
ENSMUSG00000022867	Usp25	103076
ENSMUSG00000022868	Ahsg	8152
ENSMUSG00000022871	Fetub	21446
ENSMUSG00000022875	Kng1	23830
ENSMUSG00000022876	Samsn1	163015
ENSMUSG00000022877	Hrg	10586
ENSMUSG00000022878	Adipoq	11494
ENSMUSG00000022881	Rfc4	13796
ENSMUSG00000022883	Robo1	482397
ENSMUSG00000022884	Eif4a2	6640
ENSMUSG00000022885	St6gal1	135610
ENSMUSG00000022886	Prl2a1	7077
ENSMUSG00000022887	Masp1	71400
ENSMUSG00000022889	Mrpl39	18168
ENSMUSG00000022890	Atp5j	7756
ENSMUSG00000022892	App	224083
ENSMUSG00000022893	Adamts1	9288
ENSMUSG00000022894	Adamts5	45657
ENSMUSG00000022895	Ets2	19155
ENSMUSG00000022897	Dyrk1a	125059
ENSMUSG00000022898	Vps26c	29049
ENSMUSG00000022899	Slc15a2	34787
ENSMUSG00000022900	Ildr1	32828
ENSMUSG00000022901	Cd86	62210
ENSMUSG00000022902	Stfa2	4467
ENSMUSG00000022905	Kpna1	53818
ENSMUSG00000022906	Parp9	34137
ENSMUSG00000022911	Arl13b	53357
ENSMUSG00000022912	Pros1	75041
ENSMUSG00000022913	Psmg1	11029
ENSMUSG00000022914	Brwd1	90338
ENSMUSG00000022931	Krtap15	9271
ENSMUSG00000022935	Grik1	394358
ENSMUSG00000022938	Fam3b	43737
ENSMUSG00000022940	Pigp	11528
ENSMUSG00000022941	Ripply3	8517
ENSMUSG00000022945	Chaf1b	22216
ENSMUSG00000022946	Dop1b	98686
ENSMUSG00000022947	Cbr3	7777
ENSMUSG00000022948	Setd4	20357
ENSMUSG00000022949	Clic6	43111
ENSMUSG00000022951	Rcan1	78359
ENSMUSG00000022952	Runx1	224685
ENSMUSG00000022956	Atp5o	6475
ENSMUSG00000022957	Itsn1	191246
ENSMUSG00000022960	Donson	9507
ENSMUSG00000022961	Son	31703
ENSMUSG00000022962	Gart	25768
ENSMUSG00000022964	Tmem50b	23299
ENSMUSG00000022965	Ifngr2	18553
ENSMUSG00000022967	Ifnar1	22205
ENSMUSG00000022969	Il10rb	19660
ENSMUSG00000022971	Ifnar2	32808
ENSMUSG00000022972	Cfap298	9307
ENSMUSG00000022973	Synj1	75218
ENSMUSG00000022974	Paxbp1	30508
ENSMUSG00000022978	Mis18a	8094
ENSMUSG00000022978	Mis18a	8094
ENSMUSG00000022982	Sod1	5577
ENSMUSG00000022982	Sod1	5577
ENSMUSG00000022983	Scaf4	55548
ENSMUSG00000022986	Krt75	10561
ENSMUSG00000022987	Zfp641	10578
ENSMUSG00000022991	Lalba	2323
ENSMUSG00000022992	Kansl2	16608
ENSMUSG00000022993	4930415O20Rik	18578
ENSMUSG00000022994	Adcy6	17662
ENSMUSG00000022995	Enah	123279
ENSMUSG00000022996	Wnt10b	7433
ENSMUSG00000022997	Wnt1	3982
ENSMUSG00000022999	Lmbr1l	14316
ENSMUSG00000023000	Dhh	7390
ENSMUSG00000023004	Tuba1b	3142
ENSMUSG00000023007	Prpf40b	21781
ENSMUSG00000023008	Fmnl3	53259
ENSMUSG00000023009	Nckap5l	35715
ENSMUSG00000023010	Tmbim6	17169
ENSMUSG00000023011	Faim2	31155
ENSMUSG00000023013	Aqp2	5494
ENSMUSG00000023015	Racgap1	31161
ENSMUSG00000023017	Asic1	30762
ENSMUSG00000023018	Smarcd1	11864
ENSMUSG00000023019	Gpd1	7492
ENSMUSG00000023020	Cox14	3887
ENSMUSG00000023021	Cers5	37583
ENSMUSG00000023022	Lima1	96988
ENSMUSG00000023025	Larp4	43948
ENSMUSG00000023026	Dip2b	180811
ENSMUSG00000023027	Atf1	33427
ENSMUSG00000023030	Slc11a2	35159
ENSMUSG00000023031	Cela1	13502
ENSMUSG00000023032	Slc4a8	62223
ENSMUSG00000023033	Scn8a	175248
ENSMUSG00000023034	Nr4a1	20528
ENSMUSG00000023036	Pcdhgc4	26796
ENSMUSG00000023039	Krt7	17913
ENSMUSG00000023041	Krt6b	4266
ENSMUSG00000023043	Krt18	3849
ENSMUSG00000023044	Csad	17837
ENSMUSG00000023045	Soat2	12945
ENSMUSG00000023046	Igfbp6	5151
ENSMUSG00000023047	Amhr2	9265
ENSMUSG00000023048	Prr13	3633
ENSMUSG00000023050	Map3k12	19192
ENSMUSG00000023051	Tarbp2	5484
ENSMUSG00000023052	Npff	1098
ENSMUSG00000023055	Calcoco1	15403
ENSMUSG00000023057	Fabp2	4436
ENSMUSG00000023064	Sncg	4517
ENSMUSG00000023066	Rttn	159228
ENSMUSG00000023067	Cdkn1a	8724
ENSMUSG00000023068	Nus1	22638
ENSMUSG00000023070	Rgn	12304
ENSMUSG00000023072	Cep89	41654
ENSMUSG00000023073	Slc10a2	22134
ENSMUSG00000023074	Mospd1	25906
ENSMUSG00000023075	Akirin1	15788
ENSMUSG00000023078	Cxcl13	4119
ENSMUSG00000023079	Gtf2ird1	99062
ENSMUSG00000023083	H2-M10.2	2265
ENSMUSG00000023084	Lrrc71	11702
ENSMUSG00000023087	Noct	27199
ENSMUSG00000023088	Abcc1	114179
ENSMUSG00000023089	Ndufa5	9349
ENSMUSG00000023092	Fhl1	61561
ENSMUSG00000023093	Pate12	3056
ENSMUSG00000023094	Msrb2	23342
ENSMUSG00000023104	Rfc2	19117
ENSMUSG00000023106	Denr	21662
ENSMUSG00000023110	Prmt5	10340
ENSMUSG00000023118	Sympk	30242
ENSMUSG00000023120	Ldc1	13294
ENSMUSG00000023122	Sult1c2	16704
ENSMUSG00000023132	Gzma	7156
ENSMUSG00000023140	Reg2	12060
ENSMUSG00000023143	Nagpa	8725
ENSMUSG00000023147	Wrb	12447
ENSMUSG00000023150	Ivns1abp	19947
ENSMUSG00000023151	Lrrc69	172442
ENSMUSG00000023153	Tmem52	1746
ENSMUSG00000023153	Tmem52	1746
ENSMUSG00000023156	Rpp14	11469
ENSMUSG00000023159	Psg29	12285
ENSMUSG00000023165	Ssxb2	7383
ENSMUSG00000023165	Ssxb2	7383
ENSMUSG00000023169	Slc38a1	71497
ENSMUSG00000023170	Gps2	2690
ENSMUSG00000023175	Bsg	7480
ENSMUSG00000023176	Cpn2	11123
ENSMUSG00000023185	Ceacam14	3032
ENSMUSG00000023186	Vwa5a	25071
ENSMUSG00000023191	P3h3	16665
ENSMUSG00000023192	Grm2	12965
ENSMUSG00000023206	Il15ra	29029
ENSMUSG00000023210	Lcn9	2386
ENSMUSG00000023216	Epb42	19183
ENSMUSG00000023224	Serping1	10019
ENSMUSG00000023232	Serinc2	25308
ENSMUSG00000023235	Ccl25	34790
ENSMUSG00000023236	Scg5	52761
ENSMUSG00000023243	Kcnk5	41754
ENSMUSG00000023247	Guca2a	1769
ENSMUSG00000023249	Parp3	6629
ENSMUSG00000023257	Cypt1	822
ENSMUSG00000023259	Slc26a6	11565
ENSMUSG00000023262	Acy1	5340
ENSMUSG00000023263	9530002B09Rik	15856
ENSMUSG00000023266	Frs3	10523
ENSMUSG00000023267	Gabrr2	32868
ENSMUSG00000023272	Creld2	7039
ENSMUSG00000023274	Cd4	23531
ENSMUSG00000023277	Twf2	12283
ENSMUSG00000023279	Bmp15	6616
ENSMUSG00000023284	Zfp605	19704
ENSMUSG00000023286	Ube2j2	15775
ENSMUSG00000023289	Sva	4459
ENSMUSG00000023307	5-Mar	14610
ENSMUSG00000023328	Ache	6191
ENSMUSG00000023330	Dtwd1	13137
ENSMUSG00000023333	Gcm1	13702
ENSMUSG00000023336	Wfdc1	21859
ENSMUSG00000023345	Poc1a	69462
ENSMUSG00000023348	Trip6	4752
ENSMUSG00000023349	Clec4n	17180
ENSMUSG00000023353	Agap3	49872
ENSMUSG00000023367	Tmem176a	5551
ENSMUSG00000023387	Kcnk16	6445
ENSMUSG00000023391	Dlx2	3348
ENSMUSG00000023393	Slc17a9	17019
ENSMUSG00000023403	Stk31	73899
ENSMUSG00000023411	Nfatc4	9150
ENSMUSG00000023433	Cela3b	9543
ENSMUSG00000023439	Gnb3	6037
ENSMUSG00000023443	Esx1	4931
ENSMUSG00000023452	Pisd	49347
ENSMUSG00000023456	Tpi1	3712
ENSMUSG00000023460	Rab12	25219
ENSMUSG00000023467	Tulp2	36667
ENSMUSG00000023473	Celsr3	26651
ENSMUSG00000023473	Celsr3	26651
ENSMUSG00000023484	Prph	3806
ENSMUSG00000023495	Pcbp4	10172
ENSMUSG00000023505	Cdca3	4015
ENSMUSG00000023571	C1qtnf12	4313
ENSMUSG00000023572	Ccndbp1	8503
ENSMUSG00000023707	Ogfod2	3188
ENSMUSG00000023723	Mrps23	7121
ENSMUSG00000023755	Rhebl1	16132
ENSMUSG00000023764	Sfi1	61584
ENSMUSG00000023781	Hes7	3653
ENSMUSG00000023791	Pigx	15326
ENSMUSG00000023800	Tiam2	192408
ENSMUSG00000023802	Nox3	61023
ENSMUSG00000023805	Synj2	98014
ENSMUSG00000023806	Rsph3b	44271
ENSMUSG00000023809	Rps6ka2	133202
ENSMUSG00000023826	Prkn	1222979
ENSMUSG00000023827	Agpat4	100363
ENSMUSG00000023828	Slc22a3	88458
ENSMUSG00000023829	Slc22a1	26957
ENSMUSG00000023830	Igf2r	87260
ENSMUSG00000023832	Acat2	17859
ENSMUSG00000023845	Lnpep	103639
ENSMUSG00000023852	Chd1	67645
ENSMUSG00000023861	Mpc1	13983
ENSMUSG00000023868	Pde10a	456301
ENSMUSG00000023873	1700010I14Rik	23609
ENSMUSG00000023882	Zfp54	12415
ENSMUSG00000023883	Phf10	16266
ENSMUSG00000023885	Thbs2	28737
ENSMUSG00000023886	Smoc2	125286
ENSMUSG00000023892	Zfp51	15215
ENSMUSG00000023902	Zscan10	10165
ENSMUSG00000023903	Mmp25	16968
ENSMUSG00000023904	Hcfc1r1	1633
ENSMUSG00000023905	Tnfrsf12a	2025
ENSMUSG00000023906	Cldn6	3199
ENSMUSG00000023908	Pkmyt1	10396
ENSMUSG00000023909	Paqr4	4214
ENSMUSG00000023911	Flywch2	9167
ENSMUSG00000023912	Slc25a27	25325
ENSMUSG00000023913	Pla2g7	43934
ENSMUSG00000023914	Mep1a	28490
ENSMUSG00000023915	Tnfrsf21	72636
ENSMUSG00000023918	Adgrf4	35395
ENSMUSG00000023919	Cenpq	11998
ENSMUSG00000023921	Mmut	27305
ENSMUSG00000023923	Tbc1d5	446046
ENSMUSG00000023926	Rhag	29630
ENSMUSG00000023927	Satb1	96487
ENSMUSG00000023930	Crisp2	30115
ENSMUSG00000023931	Efhb	64434
ENSMUSG00000023932	Cdc5l	41855
ENSMUSG00000023935	Spats1	34839
